S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
80.5,-0.21691300156357363,365.0,21.0653565590196,20.465723541816637,20.397552697163572,20.400153250614903,0.6678038618560294,0.06817084465306422,0.0026005534513302564
80.65,-0.21505138141687336,365.0,21.065356559019634,20.471053278266115,20.402835366461478,20.40543826653959,0.662521192558156,0.06821791180463777,0.002602900078112924
80.8,-0.21319322046104175,365.0,21.065356559019566,20.47639359129312,20.408125805111617,20.410732134071292,0.6572307539079496,0.06826778618150442,0.002606328959675608
80.95,-0.21133850586444725,365.0,21.065356559019552,20.481744357174538,20.413423917011357,20.41603472359145,0.6519326420081946,0.06832044016318051,0.0026108065800940494
81.1,-0.2094872248667242,365.0,21.065356559019534,20.48710545293698,20.418729606672372,20.421345905271398,0.6466269523471624,0.06837584626460824,0.0026162985990261234
81.25,-0.2076393647782445,365.0,21.065356559019563,20.49247675635548,20.424042779217867,20.42666554911232,0.6413137798016955,0.06843397713761235,0.0026227698944545352
81.4,-0.20579491297959668,365.0,21.06535655901956,20.49785814595204,20.429363340381222,20.431993524985486,0.6359932186383368,0.06849480557081833,0.0026301846042642296
81.55,-0.2039538569210685,365.0,21.065356559019566,20.503249500994592,20.43469119650407,20.43732970267236,0.6306653625154972,0.06855830449052291,0.0026385061682923094
81.7,-0.20211618412213408,365.0,21.06535655901955,20.5086507014951,20.440026254533926,20.44267395190461,0.6253303044856224,0.06862444696117365,0.0026476973706834883
81.85,-0.20028188217094758,365.0,21.06535655901956,20.514061628208296,20.445368422022618,20.44802614240404,0.6199881369969411,0.06869320618567798,0.0026577203814213135
82.0,-0.19845093872383832,365.0,21.065356559019552,20.519482162630055,20.450717607124183,20.453386143922824,0.614638951895369,0.06876455550587224,0.002668536798640986
82.15,-0.19662334150481428,365.0,21.065356559019577,20.5249121869959,20.45607371859282,20.458753826283207,0.6092828404267578,0.06883846840307939,0.002680107690387956
82.3,-0.1947990783050673,365.0,21.065356559019566,20.53035158427936,20.461436665780926,20.46412905941752,0.6039198932386398,0.06891491849843234,0.0026923936365932377
