tau_days,ATM_IV_BS,ATM_IV_SH,ATM_IV_DH,ATM_IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
55.1453634085213,19.779603863756776,19.52703628319808,19.844843555125596,19.83410546863623,-0.06523969136882002,-0.3178072719275171,-0.010738086489364917
55.42857142857142,19.78001797631311,19.52938837674254,19.84531001403417,19.8346050055742,-0.06529203772105774,-0.3159216372916305,-0.010705008459968468
55.71177944862155,19.780427870090936,19.53173842393702,19.845784223852327,19.835113112864054,-0.06535635376139126,-0.3140457999153057,-0.010671110988273114
55.994987468671674,19.780833609232328,19.534086426700153,19.84626612727461,19.835629713145096,-0.06543251804228234,-0.31217970057445754,-0.010636414129514549
56.2781954887218,19.781235256585074,19.5364323869493,19.8467556673568,19.83615472972591,-0.06552041077172532,-0.31032328040749846,-0.010600937630890428
56.561403508771924,19.78163287373638,19.538776306600123,19.847252787513785,19.836688086579116,-0.06561991377740384,-0.30847648091366153,-0.010564700934668991
56.84461152882205,19.78202652104302,19.54111818756722,19.847757431518055,19.837229708336928,-0.0657309104750361,-0.3066392439508334,-0.010527723181127158
57.127819548872175,19.782416257662916,19.543458031763155,19.848269543497487,19.837779520286226,-0.06585328583457084,-0.3048115117343322,-0.010490023211261246
57.4110275689223,19.782802141584465,19.545795841099608,19.848789067934185,19.83833744836315,-0.06598692634971925,-0.30299322683457675,-0.01045161957103602
57.694235588972425,19.783184229654772,19.54813161748657,19.8493159496624,19.838903419148455,-0.06613172000762901,-0.30118433217583274,-0.010412530513946194
57.97744360902255,19.78356257760848,19.5504653628325,19.849850133866497,19.839477359862414,-0.0662875562580183,-0.29938477103399563,-0.01037277400408243
58.260651629072676,19.783937240094147,19.5527970790445,19.85039156607984,19.840059198359334,-0.06645432598569201,-0.2975944870353402,-0.01033236772050472
58.5438596491228,19.78430827070092,19.555126768028273,19.850940192182346,19.84064886312288,-0.06663192148142727,-0.29581342415407264,-0.010291329059466392
58.827067669172926,19.784675721983973,19.55745443168788,19.851495958399145,19.841246283260595,-0.06682023641517176,-0.2940415267112648,-0.010249675138549463
59.11027568922305,19.78503964548938,19.559780071926085,19.852058811298825,19.841851388498593,-0.06701916580944456,-0.2922787393727404,-0.01020742280023157
59.39348370927318,19.785400091778023,19.56210369064418,19.852628697791314,19.84246410917683,-0.06722860601329117,-0.29052500714713503,-0.010164588614482994
59.6766917293233,19.785757110449474,19.564425289741898,19.853205565126526,19.84308437624329,-0.06744845467705218,-0.288780275384628,-0.010121188883235988
59.95989974937343,19.786110750164127,19.566744871117653,19.8537893608926,19.84371212124902,-0.06767861072847126,-0.2870444897749458,-0.01007723964357865
60.24310776942355,19.786461058665765,19.56906243666834,19.854380033013584,19.84434727634318,-0.06791897434781902,-0.28531759634524434,-0.010032756670405263
60.52631578947368,19.78680808280299,19.571377988289278,19.854977529748492,19.844989774267084,-0.06816944694550031,-0.28359954145921407,-0.009987755481407845
60.8095238095238,19.78715186854988,19.573691527874438,19.85558179968892,19.845639548349485,-0.06842993113903972,-0.2818902718144827,-0.00994225133943516
61.09273182957393,19.787492461026517,19.57600305731643,19.85619279175774,19.846296532501498,-0.06870033073122173,-0.2801897344413078,-0.009896259256240825
