tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
260.6842105263158,6.950437036273621,7.004001686263428,6.9752516492666565,6.975472564552784,-0.024814612993035112,0.028750036996771478,0.00022091528612744327
262.49624060150376,6.976936658724342,7.030994710072652,7.001972628538672,7.002194427016864,-0.025035969814330095,0.029022081533979893,0.00022179847819181475
264.30827067669173,7.003380676585058,7.057908341081964,7.028620067984942,7.02884288118466,-0.02523939139988407,0.029288273097021644,0.00022281319971817481
266.1203007518797,7.030172385581862,7.08474328430731,7.055194649586322,7.0554186090475035,-0.02502226400445995,0.0295486347209879,0.00022395946118169974
267.9323308270677,7.056861325317504,7.1115002330554065,7.0816970438362326,7.081922280939571,-0.024835718518728456,0.02980318921917391,0.00022523710333821612
269.7443609022556,7.083448657474345,7.138179869208922,7.108127910013307,7.108354555820151,-0.024679252538962082,0.030051959195614764,0.00022664580684406133
271.5563909774436,7.109935521968924,7.164782863502678,7.134487896445729,7.1347160815472686,-0.024552374476805028,0.030294967056948785,0.00022818510153932436
273.36842105263156,7.136323037518766,7.1913098757914575,7.1607776407674795,7.161007495142818,-0.024454603248713624,0.03053223502397806,0.00022985437533851183
275.18045112781954,7.1626123021904355,7.217761555309455,7.186997770166926,7.187229423049632,-0.024385467976490105,0.030763785142529088,0.00023165288270643458
276.9924812030075,7.188804393929443,7.2441385409219015,7.213148901627925,7.213382481380662,-0.02434450769848162,0.0309896392939768,0.00023357975273707865
278.8045112781955,7.214900371072891,7.270441461368976,7.239231642163779,7.239467276160793,-0.024331271090888507,0.03120981920519661,0.00023563399701398424
280.61654135338347,7.240901272845313,7.296670935502436,7.265246589044338,7.265484403561254,-0.02434531619902547,0.03142434645809811,0.00023781451691551325
282.42857142857144,7.2668081198386245,7.322827572515117,7.291194330016348,7.2914344501271655,-0.02438621017772391,0.031633242498768865,0.00024012011081708806
284.24060150375936,7.292621914476616,7.348911972163652,7.317075443517535,7.317317992998285,-0.02445352904091891,0.0318365286461173,0.00024254948074986515
286.05263157894734,7.318343641464681,7.374924724984555,7.342890498884364,7.343135600123343,-0.024546857419682766,0.032034226100191354,0.00024510123897947267
287.8646616541353,7.3439742682253675,7.400866412503937,7.368640056553987,7.368887830468082,-0.024665788328619875,0.03222635594995005,0.00024777391409447347
289.6766917293233,7.3695147453201715,7.426737607441175,7.394324668260261,7.394575234217266,-0.024809922940089102,0.03241293918091426,0.0002505659570051222
291.4887218045113,7.394966006858317,7.452538873906617,7.41994487722446,7.420198352970875,-0.024978870366143546,0.03259399668215668,0.0002534757464145443
293.30075187969925,7.420328970892687,7.478270767593548,7.445501218340395,7.445757719934759,-0.025172247447708074,0.03276954925315323,0.00025650159436452213
295.1127819548872,7.445604539803802,7.503933835964716,7.470994218354571,7.471253860105742,-0.025389678550769013,0.03293961761014508,0.00025964175117110244
296.9248120300752,7.470793600671932,7.529528618433484,7.49642439604118,7.496687290451631,-0.025630795369247394,0.03310422239230437,0.00026289441045168616
298.7368421052632,7.495897025637971,7.555055646539932,7.521792262372418,7.5220585200860945,-0.025895236734446492,0.03326338416751451,0.00026625771367694284
300.5488721804511,7.520915672253392,7.580515444121849,7.547098320684064,7.547368050438685,-0.026182648430672195,0.03341712343778447,0.00026972975462058457
302.3609022556391,7.545850383819847,7.605908527481081,7.572343066836595,7.572616375420161,-0.02649268301674823,0.0335654606444864,0.0002733085835657789
304.17293233082705,7.570701989718498,7.631235405545183,7.597526989371922,7.597803981583265,-0.02682499965342444,0.033708416173261035,0.00027699221134280805
