S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
93.1,-0.07149600170507005,30.0,19.794239456194983,18.846280057966812,18.008507417851273,18.007932733962505,1.7857320383437099,0.8377726401155385,-0.0005746838887681349
93.25,-0.06988612746416645,30.0,19.794239456194855,18.85567675587633,18.04854696905642,18.04769395349122,1.7456924871384345,0.8071297868199103,-0.0008530155652017868
93.4,-0.06827884075329438,30.0,19.79423945619479,18.865111517617304,18.088635682807304,18.087509062016753,1.7056037733874874,0.7764758348100003,-0.001126620790550703
93.55,-0.06667413326799275,30.0,19.79423945619474,18.87458377603841,18.128768711187238,18.127373406250193,1.6654707450075037,0.7458150648511719,-0.0013953049370449833
93.7,-0.0650719967437148,30.0,19.79423945619486,18.884092966405753,18.168941287698427,18.167282283550975,1.6252981684964318,0.7151516787073255,-0.0016590041474522366
93.85,-0.06347242295557366,30.0,19.794239456194603,18.893638526491994,18.20914872964268,18.2072309569237,1.5850907265519218,0.6844897968493129,-0.0019177727189827465
94.0,-0.06187540371808753,30.0,19.79423945619468,18.903219896661426,18.249386440276425,18.24721467193018,1.5448530159182567,0.6538334563850015,-0.0021717683462441073
94.15,-0.060280930884929945,30.0,19.794239456194855,18.912836519953427,18.289649910736205,18.287228675343293,1.50458954545865,0.6231866092172211,-0.00242123539291228
94.3,-0.05868899634867961,30.0,19.79423945619479,18.92248784216203,18.329934721742465,18.327268235310868,1.4643047344523268,0.5925531204195664,-0.0026664864315968373
94.45,-0.0570995920405728,30.0,19.794239456194692,18.93217331191574,18.370236545085493,18.367328662740874,1.4240029111091985,0.5619367668302466,-0.0029078823446191393
94.6,-0.05551270993025883,30.0,19.794239456194802,18.94189238075157,18.410551144899657,18.40740533357195,1.3836883112951455,0.5313412358519116,-0.0031458113277054167
94.75,-0.05392834202555563,30.0,19.794239456194738,18.951644503189176,18.45087437872874,18.447493711527045,1.3433650774659966,0.5007701244604341,-0.0033806672016964967
94.9,-0.05234648037220912,30.0,19.794239456194656,18.961429136801357,18.49120219839449,18.487589370902466,1.3030372578001668,0.47022693840686713,-0.00361282749202374
95.05,-0.05076711705365319,30.0,19.794239456194703,18.971245742282317,18.531530650668934,18.52768801889699,1.2627088055257687,0.4397150916133832,-0.0038426317719455483
95.2,-0.04919024419077166,30.0,19.794239456194735,18.98109378351362,18.57185587776256,18.56778551694985,1.2223835784321757,0.40923790575106267,-0.004070360812708174
95.35,-0.0476158539416634,30.0,19.79423945619488,18.990972727626986,18.6121741176341,18.607877900537872,1.182065338560779,0.3787986099928844,-0.004296217096229071
95.5,-0.046043938501406846,30.0,19.794239456194727,19.000882045066163,18.652481704129862,18.64796139686429,1.1417577520648656,0.34840034093630123,-0.004520307265572399
95.65,-0.04447449010182947,30.0,19.7942394561947,19.0108212096448,18.69277506696064,18.68803243989665,1.10146438923406,0.3180461426841603,-0.004742627063990312
95.8,-0.04290750101127655,30.0,19.79423945619473,19.020789698603615,18.73305073152461,18.728087682231482,1.0611887246701208,0.2877389670790045,-0.0049630492931278525
95.95,-0.04134296353438243,30.0,19.794239456194802,19.030786992662964,18.773305318585663,18.768124003330474,1.0209341376091388,0.25748167407730094,-0.005181315255189389
96.1,-0.0397808700118446,30.0,19.79423945619475,19.040812576075812,18.81353554381409,18.808138513745316,0.9807039123806582,0.22727703226172125,-0.0053970300687744555
96.25,-0.03822121282019774,30.0,19.79423945619479,19.050865936675685,18.85373821719758,18.848128555058892,0.9405012389972107,0.1971277194781038,-0.00560966213868852
96.4,-0.03666398437159136,30.0,19.79423945619483,19.060946565924482,18.893910242333924,18.888091695394873,0.9003292138609069,0.1670363235905583,-0.005818546939050151
96.55,-0.035109177113567896,30.0,19.79423945619478,19.07105395895697,18.934048615609832,18.928025720500095,0.8601908405849485,0.13700534334713765,-0.006022895109737192
96.7,-0.03355678352884264,30.0,19.794239456194774,19.081187614623047,18.974150425277024,18.967928620562457,0.8200890309177495,0.10703718934602335,-0.006221804714567014
96.85,-0.03200679613508657,30.0,19.794239456194816,19.09134703552845,19.014212850431893,19.007798573103162,0.7800266057629237,0.07713418509655767,-0.0064142773287301225
97.0,-0.030459207484708574,30.0,19.79423945619474,19.101531728072523,19.05423315990812,19.04763392245137,0.740006296286623,0.04729856816440403,-0.006599237456747176
97.15,-0.028914010164642245,30.0,19.794239456194774,19.11174120248413,19.094208711087244,19.087433156474546,0.7000307451075294,0.017532491396885064,-0.006775554612698187
97.3,-0.027371196796132015,30.0,19.794239456194827,19.12197497285598,19.134136948638368,19.12719488137361,0.6601025075564593,-0.012161975782387202,-0.006942067264755991
97.45,-0.025830760034521515,30.0,19.79423945619476,19.132232557175936,19.174015403190236,19.166917795466397,0.6202240530045238,-0.041782846014299935,-0.007097607723839161
97.6,-0.024292692569044587,30.0,19.79423945619476,19.142513477357085,19.213841689946157,19.20660066294804,0.580397766248602,-0.07132821258907285,-0.00724102699811624
97.75,-0.02275698712261618,30.0,19.794239456194674,19.152817259265404,19.25361350724508,19.246242288629954,0.540625948949593,-0.10079624797967668,-0.007371218615126907
97.9,-0.021223636451626577,30.0,19.79423945619476,19.163143432745475,19.29332863507834,19.285841494619692,0.5009108211164204,-0.13018520233286424,-0.007487140458646735
98.05,-0.019692633345736156,30.0,19.794239456194774,19.173491531644565,19.332984933565182,19.32539709980866,0.46125452262959143,-0.15949340192061712,-0.007587833756520723
98.2,-0.01816397062767118,30.0,19.794239456194774,19.183861093834004,19.372580341395608,19.364907902872808,0.42165911479916574,-0.18871924756160396,-0.007672438522799752
98.35,-0.016637641153023363,30.0,19.79423945619474,19.19425166123024,19.412112874243608,19.404372669300486,0.3821265819511339,-0.21786121301336792,-0.007740204943122109
98.5,-0.015113637810048184,30.0,19.794239456194877,19.204662779812192,19.451580623157707,19.44379012271785,0.34265883303717004,-0.24691784334551414,-0.007790500439856629
98.65,-0.013591953519466972,30.0,19.79423945619475,19.21509399963817,19.490981752932505,19.483158940536622,0.30325770326224344,-0.27588775329433446,-0.007822812395883005
98.8,-0.012072581234269249,30.0,19.79423945619475,19.225544874860528,19.530314500467107,19.52247775368751,0.2639249557276422,-0.3047696256065784,-0.007836746779595671
98.95,-0.010555513939516587,30.0,19.79423945619473,19.236014963738633,19.569577173112464,19.561745149972822,0.22466228308226732,-0.33356220937383085,-0.00783202313964182
99.1,-0.00904074465214907,30.0,19.794239456194806,19.246503828650468,19.60876814701522,19.600959680367865,0.18547130917958654,-0.36226431836475115,-0.007808466647354351
99.25,-0.0075282664207915245,30.0,19.794239456194767,19.25701103610159,19.647885865457663,19.640119867452732,0.1463535907371032,-0.390874829356072,-0.007765998004931163
99.4,-0.00601807232556291,30.0,19.794239456194713,19.267536156734515,19.686928837200707,19.679224215069624,0.10731061899400629,-0.41939268046619205,-0.007704622131083028
99.55,-0.00451015547788613,30.0,19.794239456194727,19.278078765333927,19.725895634831055,19.71827121827746,0.06834382136367267,-0.44781686949712807,-0.0076244165535932495
99.7,-0.0030045090202987243,30.0,19.79423945619475,19.28863844083251,19.76478489311647,19.757259372724526,0.02945456307827854,-0.4761464522839596,-0.007525520391943985
