case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,parameter_gate,neural_price_gate,exact_price_gate,joint_recovery_gate,status,seconds,optimizer_success,total_nfev,max_positive_parameter_relative_error,max_rho_absolute_error,fitted_quadrature_max_error_spot,neural_all_price_rmse_spot,neural_holdout_price_rmse_spot,neural_all_iv_rmse,neural_holdout_iv_rmse,neural_invalid_iv_quotes,exact_all_price_rmse_spot,exact_holdout_price_rmse_spot,exact_all_iv_rmse,exact_holdout_iv_rmse,exact_invalid_iv_quotes,interpretation,sigma
f2_907931_006,2,rich,0.01,126,84,42,0,1.4854784069484593e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.008567427621220747,0.008657919702810886,0.024489692576671072,0.02469314042506881,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3580095912613867
f2_907931_007,2,monthly,0.0,63,42,21,0,8.337601442587328e-15,double_standard_s17,False,True,False,False,fitted,0.4195574159966782,True,252,3.0691935590174104,0.061640983058764975,8.193445921733655e-15,4.700995962090178e-06,4.723791356086251e-06,5.063353559211314e-05,5.868242961911005e-05,0,3.58823130813015e-05,3.57425927834454e-05,0.00038659526108402164,0.0003610812137791061,0,,
f2_907931_007,2,monthly,0.0,63,42,21,0,8.337601442587328e-15,double_sobolev_s17,False,True,False,False,fitted,0.5255108750134241,True,321,0.5320640204711853,0.21353154991196543,8.315483718268624e-15,2.549781632653044e-06,2.6631894577241818e-06,2.3079428294275568e-05,2.6911214154553398e-05,0,1.8755172143878297e-05,1.8961123535118635e-05,0.00024200108864154096,0.00024063358769198942,0,,
f2_907931_007,2,monthly,0.0,63,42,21,0,8.337601442587328e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0013190752165033004,0.0013107688187403725,0.018536350648604465,0.01811645492353666,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.24178261012075786
f2_907931_007,2,monthly,0.01,63,42,21,0,8.337601442587328e-15,double_standard_s17,False,False,False,False,fitted,0.47925895801745355,True,281,5.567906592961537,0.39148364618446974,8.43769498715119e-15,1.9121445197792428e-05,1.8894895279442377e-05,0.00024848271749495674,0.0002767596132939182,0,4.581204462717643e-05,4.6853536674303705e-05,0.0006227875343627549,0.0007217390245854509,0,,
f2_907931_007,2,monthly,0.01,63,42,21,0,8.337601442587328e-15,double_sobolev_s17,False,False,False,False,fitted,0.6515373750007711,True,396,1.5912821784818156,0.24841304892472582,8.282437236051265e-15,1.4046350069491852e-05,1.3858581761742125e-05,0.00016248062335961014,0.0001556547090172441,0,2.598811349796985e-05,2.6021224786806638e-05,0.00028297983626826616,0.000260342596114885,0,,
f2_907931_007,2,monthly,0.01,63,42,21,0,8.337601442587328e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0013184481519660344,0.0013101754057177437,0.018539097835149475,0.01812479123779897,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.2418240896451747
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_standard_s17,False,False,False,False,fitted,0.5865950420266017,True,320,0.5556611224673302,0.027035469886442565,1.5054624213917122e-14,2.2876279385087045e-05,2.399525419480519e-05,0.00011122636489914281,0.00011758540705490063,0,6.939073414480759e-05,6.931257091989631e-05,0.00033041547373932666,0.0003341257542197939,0,,
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_sobolev_s17,False,False,False,False,fitted,0.48774574999697506,True,254,0.2450792759362197,0.13960957708710342,1.4521717162097046e-14,1.467009223689603e-05,1.5722609648056914e-05,5.009581697224246e-05,5.455384845918162e-05,0,7.414034402168956e-05,7.845459176651007e-05,0.0002295890932667626,0.0002392719427783407,0,,
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.01089604474295239,0.010815736511990645,0.03275266071482191,0.03316889673749112,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.26849848657112196
f2_907931_007,2,rich,0.01,126,84,42,0,1.4588330543574558e-14,double_standard_s17,False,False,False,False,fitted,0.5835831669974141,True,258,0.5556611224673302,0.013177941593352505,1.4654943925052066e-14,0.00023451579749469116,0.00024533112691190893,0.0005393986742668736,0.0005525991018085114,0,0.0002774350124429689,0.00028540360074535894,0.000755021037067299,0.0007539750077261786,0,,
f2_907931_007,2,rich,0.01,126,84,42,0,1.4588330543574558e-14,double_sobolev_s17,False,False,False,False,fitted,0.49968525001895614,True,258,0.5556611224673302,0.07960959898986708,1.4721557306529575e-14,0.00024006696543092082,0.0002510993675424543,0.0005253745662356043,0.000537806310755385,0,0.00023306346703165533,0.0002373348833769717,0.0006439921232804153,0.0006464654055605136,0,,
f2_907931_007,2,rich,0.01,126,84,42,0,1.4588330543574558e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.010898132668566143,0.010817837100816938,0.03275241134788369,0.033168155630274476,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.26848958515445154
f2_907931_008,2,monthly,0.0,63,42,21,0,8.79296635503124e-15,double_standard_s17,False,True,False,False,fitted,0.8859877919894643,True,537,0.7319303076502102,0.20706817845300185,8.926193117986258e-15,2.250946048605734e-06,2.4266392013193623e-06,2.1140326636582017e-05,2.3140933001383545e-05,0,1.545321560736845e-05,1.5552081795935394e-05,0.00014259577358798788,0.00014590291191435257,0,,
f2_907931_008,2,monthly,0.0,63,42,21,0,8.79296635503124e-15,double_sobolev_s17,False,True,True,False,fitted,1.042608707997715,True,637,0.5252769488435585,0.15175856238892038,8.826273045769994e-15,1.045354772550547e-06,1.021972636021368e-06,1.058442468277404e-05,9.754723454937542e-06,0,6.396355935401539e-06,6.7427935077858775e-06,5.2850687747209304e-05,5.5813126931290154e-05,0,,
f2_907931_008,2,monthly,0.0,63,42,21,0,8.79296635503124e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.001739571672792393,0.0017116836758508116,0.01469160900254588,0.014718400008161766,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.44161561546924116
f2_907931_008,2,monthly,0.01,63,42,21,0,8.79296635503124e-15,double_standard_s17,False,False,False,False,fitted,0.2730432079988532,True,160,0.740070556011581,0.4187272052937297,8.826273045769994e-15,0.00012860921123370722,0.0001339012778432188,0.0009814645832219473,0.0010327738498395285,0,0.00015364055273279457,0.00015380272332329793,0.0011716040983684613,0.0011663457484247827,0,,
f2_907931_008,2,monthly,0.01,63,42,21,0,8.79296635503124e-15,double_sobolev_s17,False,False,False,False,fitted,0.55853945799754,True,325,1.7632950370057117,0.4187272052937297,8.992806499463768e-15,0.00011450721701714027,0.00011918961456771753,0.0008835457120589017,0.0009208231491945169,0,0.00013487140441020547,0.0001364289053606484,0.0010429419312787704,0.0010515067016793182,0,,
f2_907931_008,2,monthly,0.01,63,42,21,0,8.79296635503124e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0017139546930616631,0.0016875856903199318,0.014723262596164124,0.014793387821917903,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.4421542409078896
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_standard_s17,False,False,False,False,fitted,0.45573662500828505,True,237,0.19194919816915945,0.0900182797729473,2.1049828546892967e-14,1.1575027839488627e-05,1.299155374013753e-05,5.8927599242242626e-05,5.920782338463068e-05,0,0.0001433965868197879,0.00014106282858701265,0.00033711408046748826,0.0003321411381293309,0,,
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,double_sobolev_s17,False,False,False,False,fitted,0.37202833298943006,True,201,0.13392482357880586,0.1375586268647745,2.0583534876550403e-14,1.0651636301496634e-05,1.1425676218578828e-05,3.364717040319789e-05,3.41184247208096e-05,0,9.211517115334881e-05,8.800921519697336e-05,0.00020246917960660524,0.00019231056884313474,0,,
f2_907931_008,2,rich,0.0,126,84,42,0,2.0383694732117873e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.007302404243492194,0.007264053195456979,0.02509906701564248,0.025372046985955885,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.4637344184268534
f2_907931_008,2,rich,0.01,126,84,42,0,2.0383694732117873e-14,double_standard_s17,False,False,False,False,fitted,0.38621224998496473,True,203,0.5906853187028148,0.19162550756546182,2.0250467969162856e-14,0.0003128564034546904,0.0002921239756975799,0.0008910567936962043,0.000843601001768738,0,0.000274297835905609,0.00028092325460355756,0.000863386694886151,0.0008745567261570714,0,,
f2_907931_008,2,rich,0.01,126,84,42,0,2.0383694732117873e-14,double_sobolev_s17,False,False,False,False,fitted,0.4100214999925811,True,212,0.6148843202416255,0.19162550756545937,2.0050627824730326e-14,0.000312023355307961,0.000292739166714286,0.0008593502869231562,0.0008135684200817839,0,0.000347059822096169,0.0003696238823392169,0.0008078265553186632,0.0008311160545235848,0,,
f2_907931_008,2,rich,0.01,126,84,42,0,2.0383694732117873e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.007142397999329714,0.007103553041847437,0.02511962336613211,0.025415885298436757,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.46439414630867504
f2_907931_009,2,monthly,0.0,63,42,21,0,8.33812185963012e-15,double_standard_s17,False,True,False,False,fitted,1.241808333026711,True,760,2.3442814892760104,0.012211957793673789,8.393286066166183e-15,7.840795119027364e-07,7.994890722928701e-07,8.657625956030944e-06,9.628056006755355e-06,0,1.9003459919957093e-05,1.906675832755591e-05,0.00017125298879505204,0.0001641486725636845,0,,
f2_907931_009,2,monthly,0.0,63,42,21,0,8.33812185963012e-15,double_sobolev_s17,False,True,False,False,fitted,1.7417597089952324,True,1049,0.41718330818042815,0.4242454160445842,8.310019339319296e-15,9.96150004066368e-07,1.0291815374380129e-06,1.0269628424589624e-05,9.758610527992127e-06,0,2.29066078155443e-05,2.323206333717635e-05,0.00016438403852705723,0.00017036480664301256,0,,
f2_907931_009,2,monthly,0.0,63,42,21,0,8.33812185963012e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0017515425172504196,0.001759633101985635,0.015529779883209246,0.015540142734906769,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.2828831949289007
f2_907931_009,2,monthly,0.01,63,42,21,0,8.33812185963012e-15,double_standard_s17,False,False,False,False,fitted,1.6841392500209622,True,1040,0.8849503704790374,0.264694009626286,8.148690056053453e-15,3.6983159408086464e-05,3.728978652077328e-05,0.0003786262352010465,0.00039276416483886693,0,2.152859459046534e-05,2.1772270159056006e-05,0.00022344019941649538,0.0002222637383827909,0,,
f2_907931_009,2,monthly,0.01,63,42,21,0,8.33812185963012e-15,double_sobolev_s17,False,False,False,False,fitted,0.657383874990046,True,399,1.4206756980718964,0.6036374327907901,8.260059303211164e-15,3.3639577642386913e-05,3.417867463269735e-05,0.00034579254629136705,0.0003516016137118615,0,3.261934350118255e-05,3.2658759516964266e-05,0.00036126752594996,0.00035059890995196234,0,,
f2_907931_009,2,monthly,0.01,63,42,21,0,8.33812185963012e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0017478331853998392,0.0017558880933116819,0.015530077408642961,0.01554080375342605,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.28294310407387047
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_standard_s17,False,True,False,False,fitted,0.7640977920091245,True,413,0.3253083488908888,0.03695477260255586,1.8052226380405045e-14,3.724131433994021e-06,3.705342858335058e-06,1.976573818031008e-05,2.0605374470042123e-05,0,5.4686466167638845e-05,5.64771509314003e-05,0.00015261102266472172,0.00014393853050681502,0,,
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_sobolev_s17,False,True,False,False,fitted,0.6437479579763021,True,306,0.7726564087483654,0.030194588741413342,1.851852005074761e-14,7.65896480151414e-06,7.631375598595901e-06,2.9622695817833482e-05,3.118317706337816e-05,0,1.9769180662015587e-05,1.9888630242447762e-05,7.89728368385322e-05,7.973104425307177e-05,0,,
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.015602027260109574,0.01575319494692532,0.0436768168163947,0.0437109863796254,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3222961307097764
f2_907931_009,2,rich,0.01,126,84,42,0,1.8984813721090177e-14,double_standard_s17,False,False,False,False,fitted,0.957522250013426,True,504,0.8387650235583126,0.35733641636248714,1.851852005074761e-14,8.262135370794967e-05,8.589706039264873e-05,0.0003603653003690385,0.00035837942535733635,0,0.00010961196294434108,0.00010730091617664814,0.0005422222575104821,0.0005380671032139397,0,,
f2_907931_009,2,rich,0.01,126,84,42,0,1.8984813721090177e-14,double_sobolev_s17,False,False,False,False,fitted,0.36896045799949206,True,196,0.8913673889395268,0.35733641636248714,1.8385293287792592e-14,7.455632054383768e-05,7.520465515381735e-05,0.00031960774809637425,0.000318511421988116,0,0.0001747092184618447,0.00017456796769098855,0.0005441977676335004,0.0005331668557363013,0,,
f2_907931_009,2,rich,0.01,126,84,42,0,1.8984813721090177e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.015573280876864925,0.01572413303784901,0.04367705230152817,0.04371138481838188,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.32241205989455385
f2_907931_010,2,monthly,0.0,63,42,21,0,8.926193117986258e-15,double_standard_s17,False,True,False,False,fitted,1.0879466249898542,True,668,0.8189314021291605,0.2515395493873471,8.693046282814975e-15,1.4969008044444877e-06,1.7280140305556842e-06,1.3102505944256142e-05,1.5573118422793037e-05,0,3.2311779100421516e-05,3.3235851822337164e-05,0.00019326591790613977,0.00020115334592993848,0,,
f2_907931_010,2,monthly,0.0,63,42,21,0,8.926193117986258e-15,double_sobolev_s17,False,True,False,False,fitted,0.8668934589950368,True,525,0.8396037952047883,0.848438450612653,8.79296635503124e-15,2.2288267358613955e-06,2.2392037121241606e-06,1.676739090620784e-05,1.6653160161526732e-05,0,2.2845065993563234e-05,2.2485865734892357e-05,0.00015612347136031163,0.00014919555888844914,0,,
f2_907931_010,2,monthly,0.0,63,42,21,0,8.926193117986258e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.001356809053185487,0.0014006681829342614,0.010058732014005138,0.010020826364829863,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.4343913015326672
f2_907931_010,2,monthly,0.01,63,42,21,0,8.926193117986258e-15,double_standard_s17,False,False,False,False,fitted,0.7816110419807956,True,480,1.237995232145297,0.848438450612653,8.859579736508749e-15,0.00013440238623796825,0.0001365857075829112,0.0007992323462150471,0.0008232433843251004,0,0.00015634632892678929,0.00015626782490395913,0.000976749746137486,0.0009725694790973188,0,,
f2_907931_010,2,monthly,0.01,63,42,21,0,8.926193117986258e-15,double_sobolev_s17,False,False,False,False,fitted,0.7009244169748854,True,419,1.299924958893366,0.8554427840474945,8.559819519859956e-15,0.00013045005306608175,0.00013449708217610137,0.0007826071851796214,0.0008245112147609645,0,7.880150270758401e-05,7.996999325914464e-05,0.0004830596010491005,0.00047818504521466166,0,,
f2_907931_010,2,monthly,0.01,63,42,21,0,8.926193117986258e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0013244846907777275,0.0013667939756507193,0.010049459533960673,0.00997305962034325,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.4339465069572892
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_standard_s17,False,False,False,False,fitted,0.5865363750199322,True,310,0.6342857928586243,0.15217283778075175,1.4854784069484593e-14,9.998227267966609e-06,1.1462801578971084e-05,4.805520347406873e-05,4.870591614294251e-05,0,9.521552801178524e-05,9.577326788304972e-05,0.0004113940682106103,0.000431481986619999,0,,
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_sobolev_s17,False,True,False,False,fitted,0.42299216700484976,True,229,0.5542957757347236,0.25153954938734574,1.532107773982716e-14,7.968296099219422e-06,8.322434831761068e-06,3.3281860667300126e-05,3.358336297064963e-05,0,2.7863943152614226e-05,3.06365697906663e-05,7.638419622456567e-05,7.854720214045568e-05,0,,
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.018233318326865523,0.01852654809833684,0.04452385595654117,0.04439842449827666,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3969483905443819
f2_907931_010,2,rich,0.01,126,84,42,0,1.525446435834965e-14,double_standard_s17,False,False,False,False,fitted,0.6865356669877656,True,368,0.4346490894838745,0.0732330149737479,1.4654943925052066e-14,0.00011983619925037822,0.00012083545140086641,0.0004314236034622971,0.00044940490138687723,0,0.00028715684610965397,0.00028380840084954315,0.0008111214900809588,0.0008250393634417343,0,,
f2_907931_010,2,rich,0.01,126,84,42,0,1.525446435834965e-14,double_sobolev_s17,False,False,False,False,fitted,0.461684250010876,True,246,0.8492315752149437,0.2503737613179735,1.512123759539463e-14,0.0001278293280801852,0.00012957415672869337,0.0004254816532009005,0.0004400766333439875,0,0.00012555691515386559,0.00013314971201146408,0.00046782570173575815,0.00047991326153888376,0,,
f2_907931_010,2,rich,0.01,126,84,42,0,1.525446435834965e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.018211065807508187,0.018503974970609946,0.044523136140548945,0.0443960552972509,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.39685331261386925
f2_907931_011,2,monthly,0.0,63,42,21,0,8.106015858544425e-15,double_standard_s17,False,True,False,False,fitted,0.5413963330211118,True,337,3.866327971424986,0.038326631839360914,8.180955912706622e-15,4.969842627162102e-06,5.609367485917327e-06,4.95136941704018e-05,5.9893795340188014e-05,0,1.541812803216073e-05,1.6087716202438857e-05,0.00021178505030244676,0.00020387572124259487,0,,
f2_907931_011,2,monthly,0.0,63,42,21,0,8.106015858544425e-15,double_sobolev_s17,False,True,False,False,fitted,0.45807941700331867,True,286,0.8049553759820331,0.8004291070856286,8.260059303211164e-15,3.592196751181811e-06,3.716484502494562e-06,3.003856257049126e-05,3.230587639807302e-05,0,1.9603267789214826e-05,2.162237426387476e-05,0.00027965094598665733,0.0003319495904076114,0,,
f2_907931_011,2,monthly,0.0,63,42,21,0,8.106015858544425e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0005550024180063413,0.0005750661487883109,0.00678756982634098,0.007419619638603729,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.29281079796892995
f2_907931_011,2,monthly,0.01,63,42,21,0,8.106015858544425e-15,double_standard_s17,False,False,False,False,fitted,0.38469162498950027,True,238,5.80231769181956,0.2342101947670665,8.359979375427428e-15,5.0152060775679584e-05,5.072586004762398e-05,0.0003907285607156432,0.0003999277088037531,0,5.1732793124439096e-05,5.2207181347253766e-05,0.0004917092022115487,0.0005183955780370725,0,,
f2_907931_011,2,monthly,0.01,63,42,21,0,8.106015858544425e-15,double_sobolev_s17,False,False,False,False,fitted,0.5702660419919994,True,360,5.80231769181956,0.17321840156140078,8.193445921733655e-15,4.1874389839983014e-05,4.237618225546733e-05,0.0003742069939120914,0.00035848644673766236,0,5.719990116782315e-05,5.8211212299375856e-05,0.00045096892802198163,0.0004448248576892012,0,,
f2_907931_011,2,monthly,0.01,63,42,21,0,8.106015858544425e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0005529008392661993,0.0005736434388453559,0.006800064170528829,0.007450867734829747,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.2926614137207305
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_standard_s17,False,False,False,False,fitted,0.2907384580175858,True,156,3.6419172507214155,0.05581354703098873,1.3722356584366934e-14,1.711812904701643e-05,1.653287320619701e-05,7.616169295988666e-05,7.974242945084863e-05,0,7.772019759160853e-05,7.837860538707944e-05,0.00023263192415037064,0.00023297624087495632,0,,
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,double_sobolev_s17,False,False,False,False,fitted,0.34919300000183284,True,186,2.399773602302291,0.03655014719209493,1.432187701766452e-14,1.400675057513411e-05,1.4044513857363185e-05,5.948911594255588e-05,5.655097186834216e-05,0,4.610376314253297e-05,4.673769750612408e-05,0.00016761743839612434,0.00016599479517911283,0,,
f2_907931_011,2,rich,0.0,126,84,42,0,1.3855583347321953e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0015075441177687654,0.0014789788838711646,0.006694162847659304,0.0072150032932131215,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.2890684303015667
f2_907931_011,2,rich,0.01,126,84,42,0,1.3855583347321953e-14,double_standard_s17,False,False,False,False,fitted,0.37940866602002643,True,200,3.6311881996380997,0.25969745412872125,1.4588330543574558e-14,0.000269504966402601,0.00027222368556505745,0.0007542845732159163,0.0007539139871934852,0,0.0002954727760090023,0.00029854276952887904,0.0007430804039258043,0.0007390676351685752,0,,
f2_907931_011,2,rich,0.01,126,84,42,0,1.3855583347321953e-14,double_sobolev_s17,False,False,False,False,fitted,0.33854491700185463,True,178,3.0333367916295604,0.25969745412872125,1.3722356584366934e-14,0.0002565597173404277,0.00025556207160306406,0.0007388340428955886,0.0007324947666789702,0,0.00027050449342636994,0.0002727468888043903,0.0007959878315702136,0.0007920800930799537,0,,
f2_907931_011,2,rich,0.01,126,84,42,0,1.3855583347321953e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0015463036513193378,0.0015164404409182602,0.006686523528210122,0.007188970477880739,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.28925325180492906
