generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
2,4,double_sobolev_s17,2,0.12765688213264614,0.06071299796163166,10.48809638033525
2,4,double_sobolev_s17,3,0.03619487570001778,-0.06309143174855503,1.9857261489714562
2,4,double_sobolev_s17,4,0.04675119963865102,0.057176336684825045,4.45983723487393
2,4,double_sobolev_s17,5,8.433529738294634,7.571692055845558,2.04383623273581
2,4,double_sobolev_s17,6,0.07146704988515483,0.06092617526534811,2.949855810963389
2,4,double_sobolev_s17,7,0.5758517340419038,0.5521676045732544,0.8225773430396908
2,4,double_sobolev_s17,8,0.31686521881843255,0.36242606434998037,0.9112169106309564
2,4,double_sobolev_s17,9,0.10235380963747043,0.0905745195475087,2.3016808327277896
2,4,deep11_s17,0,0.9035863312032373,0.815850448374262,1.9419479865779743
2,4,deep11_s17,1,0.08836178302342358,0.09118183339881113,0.6382963944129524
2,4,deep11_s17,2,0.12765688213264614,0.057861196422885744,10.934888044224182
2,4,deep11_s17,3,0.03619487570001778,-0.10238228078914602,2.771543129783276
2,4,deep11_s17,4,0.04675119963865102,0.04674582243126416,0.0023003505486147973
2,4,deep11_s17,5,8.433529738294634,7.523998838050547,2.156940044010578
2,4,deep11_s17,6,0.07146704988515483,0.0711720450605312,0.0825568776373721
2,4,deep11_s17,7,0.5758517340419038,0.5026590413067087,2.5420672860166817
2,4,deep11_s17,8,0.31686521881843255,0.3516152618981959,0.6950008615952674
2,4,deep11_s17,9,0.10235380963747043,0.10092259652660408,0.27965995910373925
2,4,deep17_full_s29,0,0.9035863312032373,0.7854205189233282,2.61548472346979
2,4,deep17_full_s29,1,0.08836178302342358,0.0739853026177322,3.254004143823209
2,4,deep17_full_s29,2,0.12765688213264614,0.06589618573123157,9.676046503664418
2,4,deep17_full_s29,3,0.03619487570001778,-0.18340750633947545,4.3920476407898645
2,4,deep17_full_s29,4,0.04675119963865102,0.029498338404499988,7.38071380734685
2,4,deep17_full_s29,5,8.433529738294634,7.644120946214155,1.8720721135207798
2,4,deep17_full_s29,6,0.07146704988515483,0.08886015339334184,4.867446896475271
2,4,deep17_full_s29,7,0.5758517340419038,0.4946998568225348,2.8184990136181027
2,4,deep17_full_s29,8,0.31686521881843255,0.30335389969284776,0.27022638251169573
2,4,deep17_full_s29,9,0.10235380963747043,0.11798892534623,3.055111629774795
2,4,deep11_balanced_s43,0,0.9035863312032373,0.8108270449607495,2.053136109727717
2,4,deep11_balanced_s43,1,0.08836178302342358,0.09058234604942506,0.5026071113600844
2,4,deep11_balanced_s43,2,0.12765688213264614,0.057492853789089755,10.992596273916531
2,4,deep11_balanced_s43,3,0.03619487570001778,-0.1063483608048007,2.8508647300963696
2,4,deep11_balanced_s43,4,0.04675119963865102,0.04596473619017393,0.3364463177654548
2,4,deep11_balanced_s43,5,8.433529738294634,7.537468110465826,2.124997849382109
2,4,deep11_balanced_s43,6,0.07146704988515483,0.07194152802217882,0.13278234872894862
2,4,deep11_balanced_s43,7,0.5758517340419038,0.5167781549449011,2.051694059592917
2,4,deep11_balanced_s43,8,0.31686521881843255,0.33639664513874035,0.390628526406156
2,4,deep11_balanced_s43,9,0.10235380963747043,0.10171469824743555,0.12488277520857545
2,5,double_sobolev_s17,0,0.39932169665317163,2.0526739085951777,82.80803301194098
2,5,double_sobolev_s17,1,0.03583356476588606,0.042563661093598035,3.7563085736416024
2,5,double_sobolev_s17,2,0.08524366872325476,0.2583948095310881,40.6249856209197
2,5,double_sobolev_s17,3,0.11301436082390459,0.11149886859634639,0.030309844551164034
2,5,double_sobolev_s17,4,0.04658713023216229,0.05941013632438319,5.50495642393886
2,5,double_sobolev_s17,5,6.369117241888416,8.520650308771827,6.7561421313873975
2,5,double_sobolev_s17,6,0.021165918886284354,0.019554067294917005,1.5230631847614593
2,5,double_sobolev_s17,7,0.3178052349236113,0.08659302170466736,14.55056039429425
