symbol,trade_date,expiry_date,maturity,log_forward_moneyness,strike,heston_price_adjusted,heston_iv,value_origin
ADANIENSOL,2026-07-08,2026-07-28,0.0547945205479452,0.2,2029.1044887685914,2.559494640766019,0.464599628503114,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIENSOL,2026-07-08,2026-07-28,0.0547945205479452,0.21250000000000002,2054.6274812514507,2.026503642735257,0.46906381253201923,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIENSOL,2026-07-08,2026-07-28,0.0547945205479452,0.22500000000000003,2080.471513458428,1.6013702791954394,0.47358573519082847,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIENSOL,2026-07-08,2026-07-28,0.0547945205479452,0.23750000000000004,2106.640623572135,1.263103586794827,0.4781497988090213,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIENSOL,2026-07-08,2026-07-28,0.0547945205479452,0.25,2133.1389005692686,0.9945690830972787,0.4827430902765357,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.25,1209.6205088111933,0.00848926319849852,0.4958488747885669,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.2375,1224.8356617638324,0.01349696405600298,0.48870129325232003,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.225,1240.2421977805698,0.021381127543691036,0.4814269729802837,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.2125,1255.8425241640023,0.033771931898172625,0.47405645645253247,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.2,1271.6390784968671,0.05315019387558095,0.4665693865551882,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.1875,1287.6343290229172,0.08334774571994785,0.45897649882654257,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.175,1303.8307750325891,0.13017972259308408,0.45127244065435146,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.16249999999999998,1320.2309472535244,0.2024698348839138,0.4434640637916222,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.15,1336.8374082459986,0.3134582807172137,0.4355552693574666,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.1375,1353.652752803328,0.48288848996662637,0.4275577534504996,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.125,1370.6796083573113,0.7398875734143076,0.41948742975763553,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.11249999999999999,1387.9206353887694,1.1269898580665085,0.41137067871972777,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.09999999999999998,1405.3785278432533,1.7054947856338458,0.40324666978517887,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.0875,1423.056013551978,2.5624302035148503,0.3951750434400588,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.07499999999999998,1440.9558546580497,3.8190289718565964,0.38724442245705415,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.0625,1459.0808480480594,5.640150489212601,0.37958578160246925,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.04999999999999999,1477.4338257890995,8.242713734839299,0.3723879982398576,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.03749999999999998,1496.017655571282,11.898900885232024,0.36591309860150667,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.024999999999999994,1514.8352411558187,16.92618910328474,0.36049891995552286,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,-0.012499999999999983,1533.8895228287422,23.653583970854015,0.3565294545917781,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,0.0,1553.1834778603304,32.358540533951555,0.3543538661476917,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
ADANIGREEN,2026-06-22,2026-06-30,0.021917808219178082,0.012500000000000011,1572.7201209703105,23.740434687716174,0.3541705725159947,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
