tau_days,S,BS,DH,PINN,SH
730.0,74.65,2.5177085175699525,2.4158141903324335,2.4157831047837766,2.288267325931483
730.0,74.8,2.5505176843034634,2.4484701261890347,2.44843884095761,2.320670974355853
730.0,74.95,2.5836117266602407,2.481420816036767,2.481389550686265,2.3533797653828508
730.0,75.1,2.6169914820532876,2.514667151405378,2.5146361273080413,2.3863946333324577
730.0,75.25,2.65065777692602,2.5482100111642882,2.5481794513331533,2.4197164979317556
730.0,75.4,2.684611426720182,2.582050261486043,2.5820203904063868,2.4533462642806585
730.0,75.55,2.7188532358452644,2.616188755811657,2.616159799271947,2.487284822820124
730.0,75.7,2.753383997649613,2.6506263348181136,2.6505985197404742,2.5215330493030548
730.0,75.85,2.788204494392938,2.685363826387815,2.6853373806581344,2.5560918047675822
730.0,76.0,2.8233154972204044,2.7204020455799998,2.7203771978779634,2.590961935513067
730.0,76.15,2.858717766138258,2.7557417946042935,2.755718774233214,2.626144273078448
730.0,76.3,2.8944120499908728,2.7913838627960392,2.7913628995128863,2.661639634223098
730.0,76.45,2.9303990864394827,2.827329026593757,2.8273103504393324,2.697448820910204
730.0,76.6,2.9666796019421544,2.863578049518456,2.8635618906478753,2.7335726202924904
730.0,76.75,3.003254311735438,2.900131682154907,2.9001182706685675,2.770011804700431
730.0,76.9,3.0401239198173595,2.936990662134847,2.936980227909948,2.80676713163277
730.0,77.05,3.0772891189319926,2.974155714122011,2.974148486644812,2.8438393437494494
730.0,77.2,3.1147505905553365,3.011627549799183,3.0116237579980147,2.8812291688668457
730.0,77.35,3.1525090048827034,3.0494068678569652,3.0494067399362588,2.9189373199553628
730.0,77.5,3.1905650208175698,3.087494353984496,3.0874981172598472,2.9569644951392293
730.0,77.65,3.2289192859617297,3.1258906808619877,3.125898561596388,2.995311377698646
730.0,77.8,3.267572436606944,3.1645965081550433,3.1646087313964513,3.0339786360740795
730.0,77.95,3.3065250977278917,3.2036124825108137,3.203629271931141,3.072966923872851
730.0,78.1,3.3457778829766505,3.2429392375559014,3.2429608152915392,3.112276879877784
730.0,78.25,3.38533139467831,3.2825773938960974,3.2826039803900975,3.151909128058203
730.0,78.4,3.4251862238281467,3.32252755911778,3.322559372963803,3.1918642775827775
730.0,78.55,3.465342950090042,3.362790327791092,3.3628275855792524,3.232142922834766
730.0,78.7,3.5058021417962215,3.4033662814748524,3.403409197639547,3.2727456434291082
730.0,78.85,3.5465643559483353,3.4442559887230546,3.4443047753929408,3.313673004231698
730.0,79.0,3.587630138219836,3.4854600050931968,3.485514871943334,3.354925555380551
730.0,79.15,3.629000022959646,3.526978873156151,3.5270400272624887,3.396503832309094
730.0,79.3,3.6706745331970905,3.5688131225076587,3.5688807682039942,3.4384083557713505
730.0,79.45,3.7126541806480904,3.6109632697815828,3.611037608518987,3.480639631869027
730.0,79.6,3.754939465722636,3.653429818664557,3.653511048873502,3.523198152080583
730.0,79.75,3.7975308775334495,3.69621325991239,3.6963015768676017,3.5660843932921
730.0,79.9,3.8404288939059303,3.739314071367963,3.739409667056047,3.6092988178300827
730.0,80.05,3.883633981389219,3.782732717980577,3.7828357809707125,3.6528418734959778
730.0,80.2,3.927146595268588,3.8264696518270096,3.826580367144569,3.696713993602582
730.0,80.35,3.9709671795788637,3.8705253121339065,3.8706438611372214,3.740915597012191
730.0,80.5,4.015096167119178,3.91490012530175,3.915026685562121,3.785447088176424
730.0,80.65,4.059533979468697,3.959594504930218,3.9597292501151884,3.830308857177828
730.0,80.8,4.104281027003688,4.004608851845017,4.004751951605091,3.8755012797731196
730.0,80.95,4.14933770891554,4.049943554126205,4.050095173984984,3.9210247174380983
730.0,81.1,4.194704413229977,4.09559898713776,4.095759288385647,3.966879517414152
730.0,81.25,4.2403815168274175,4.141575513558676,4.141744653150231,4.013066012756377
730.0,81.4,4.286369385464328,4.187873483415317,4.188051613870312,4.059584522383283
730.0,81.55,4.332668373795679,4.2344932341151775,4.234680503423409,4.106435351127976
730.0,81.7,4.379278825398488,4.281435090481937,4.281631642011921,4.153618789790882
730.0,81.85,4.426201072796411,4.328699364791811,4.328905337203345,4.201135115193939
730.0,82.0,4.473435437485294,4.376286356811148,4.376501883971969,4.248984590236285
730.0,82.15,4.52098222995982,4.424196353835382,4.4244215647416905,4.297167463951271
730.0,82.3,4.56884174974111,4.472429630729087,4.472664649430342,4.345683971564941
730.0,82.45,4.617014285405356,4.520986449967397,4.521231395495144,4.39453433455588
730.0,82.6,4.665500114613334,4.569867061678492,4.570122047979451,4.443718760716328
730.0,82.75,4.714299504141029,4.6190717036873155,4.619336839560749,4.493237444214673
730.0,82.9,4.763412709911042,4.66860060156048,4.6688759905997985,4.543090565659213
730.0,83.05,4.812839977025055,4.718453968652253,4.718739709190989,4.593278292163105
730.0,83.2,4.8625815397971275,4.768632006151674,4.76892819121387,4.643800777410649
730.0,83.35,4.912637621787957,4.819134903130789,4.819441620385736,4.694658161724667
730.0,83.5,4.963008435839979,4.869962836593951,4.8702801683154195,4.745850572135069
730.0,83.65,5.013694184113397,4.921115971528141,4.921443994558068,4.797378122448667
730.0,83.8,5.0646950581229495,4.972594460954349,4.972933246671048,4.849240913319885
730.0,83.95,5.1160112387757755,5.024398445980028,5.024748060270841,4.9014390323228465
730.0,84.1,5.167642896409799,5.076528055852368,5.076888559090979,4.95397255402419
730.0,84.25,5.219590190833145,5.128983408012792,5.129354855040957,5.006841540057264
730.0,84.4,5.271853271364314,5.181764608152182,5.182147048266105,5.060046039197028
730.0,84.55,5.324432276873098,5.234871750267147,5.235265227208402,5.113586087436067
730.0,84.7,5.37732733582232,5.288304916717239,5.288709468668211,5.167461708061664
730.0,84.85,5.430538566310325,5.342064178282931,5.342479837866891,5.22167291173354
730.0,85.0,5.484066076114209,5.396149594224618,5.396576388510329,5.276219696562768
730.0,85.15,5.537909962733802,5.450561212342378,5.4509991628532175,5.331102048191333
730.0,85.3,5.59207031343632,5.5052990690365915,5.505748191764268,5.386319939872702
730.0,85.45,5.646547205301852,5.560363189369434,5.560823494792169,5.441873332553195
730.0,85.6,5.701340705269312,5.615753587127008,5.6162250802322955,5.49776217495402
730.0,85.75,5.756450870183375,5.67147026488251,5.671952945194227,5.553986403654274
730.0,85.9,5.811877746841763,5.72751321405985,5.72800707566998,5.610545943174585
730.0,86.05,5.8676213720434465,5.783882414998277,5.784387446602896,5.667440706061446
730.0,86.2,5.923681772637331,5.840577837017596,5.841094021957325,5.724670592972393
730.0,86.35,5.980058965571597,5.897599438484061,5.898126754788838,5.782235492761657
730.0,86.5,6.036752957943685,5.954947166877023,5.9554855873152075,5.840135282566656
730.0,86.65,6.093763747050858,6.012620958856266,6.013170450987893,5.898369827895012
730.0,86.8,6.151091320441368,6.070620740329857,6.07118126656421,5.9569389827122015
730.0,86.95,6.20873565596614,6.128946426522748,6.129517944180049,6.015842589529763
730.0,87.1,6.2666967218311145,6.187597922045975,6.188180383423119,6.0750804794941065
730.0,87.25,6.3249744766500395,6.246575120966384,6.247168473406722,6.134652472475865
730.0,87.4,6.383568869497815,6.305877906876969,6.306482092844109,6.194558377159624
730.0,87.55,6.442479839964419,6.365506152967807,6.366121110123217,6.254797991134375
730.0,87.7,6.501707318209297,6.42545972209746,6.426085383381986,6.315371100984271
730.0,87.85,6.5612512250162185,6.485738466864925,6.486374760583996,6.3762774823797725
730.0,88.0,6.621111471848661,6.546342229682148,6.546989079594667,6.437516900169486
730.0,88.15,6.681287960905662,6.607270842846886,6.607928168257735,6.499089108472093
730.0,88.3,6.741780585178084,6.668524128616202,6.669191844472219,6.560993850768879
730.0,88.45,6.802589228505414,6.730101899280318,6.730779916269687,6.623230859996534
730.0,88.6,6.863713765632844,6.792003957236877,6.792692181891876,6.685799858640279
730.0,88.75,6.925154062268975,6.854230095065741,6.854928429868682,6.748700558827433
730.0,88.9,6.98690997514372,6.91678009560407,6.917488439096381,6.811932662421087
730.0,89.05,7.048981352066771,6.979653732021855,6.980371978916202,6.875495861114239
730.0,89.2,7.111368031986358,7.0428507678978285,7.043578809193148,6.93938983652409
730.0,89.35,7.17406984504837,7.1063709572956775,7.107108680395023,7.00361426028661
730.0,89.5,7.237086612655949,7.170214044840641,7.170961333671787,7.068168794151356
730.0,89.65,7.300418147529292,7.234379765796411,7.235136500934996,7.133053090076426
730.0,89.8,7.364064253765827,7.2988678461423895,7.299633904937555,7.198266790323667
730.0,89.95,7.428024726900849,7.3636780026511355,7.3644532593535805,7.263809527554016
730.0,90.1,7.492299353968224,7.428809942966177,7.429594268858392,7.329680924922977
730.0,90.25,7.556887913561694,7.494263365680082,7.4950566292087855,7.395880596176312
730.0,90.4,7.621790175896132,7.5600379604127586,7.56084002732323,7.4624081457457105
730.0,90.55,7.6870059028693865,7.626133407889915,7.626944141362344,7.52926316884467
730.0,90.7,7.752534848124247,7.692549380021924,7.693368640809371,7.596445251564421
730.0,90.85,7.81837675711063,7.759285539982662,7.760113186550752,7.663953970969866
730.0,91.0,7.88453136714818,7.826341542288771,7.827177430956794,7.731788895195713
730.0,91.15,7.950998407488875,7.893717032878863,7.89456101796229,7.79994958354239
730.0,91.3,8.017777599380072,7.9614116491931135,7.962263583147269,7.868435586572264
730.0,91.45,8.084868656127666,8.0294250202528,8.030284753817744,7.937246446205627
730.0,91.6,8.152271283159436,8.097756766740169,8.098624149086342,8.00638169581678
730.0,91.75,8.219985178088658,8.166406501078242,8.167281379953106,8.075840860330066
730.0,91.9,8.288010030777842,8.23537382751088,8.236256049386116,8.145623456315855
730.0,92.05,8.356345523402672,8.304658342182808,8.305547752402118,8.215728992086422
730.0,92.2,8.424991330516123,8.374259633219921,8.375156076147146,8.286156967791852
730.0,92.35,8.493947119112697,8.4441772808094,8.44508059997696,8.356906875515747
730.0,92.5,8.563212548692848,8.514410857280124,8.515320895537556,8.427978199370898
730.0,92.65,8.63278727132746,8.584959927182949,8.585876526845398,8.499370415594772
730.0,92.8,8.702670931722608,8.655824047371167,8.656747050367716,8.571082992645
730.0,92.95,8.772863167284273,8.727002767080933,8.727932015102578,8.643115391294542
730.0,93.1,8.843363608183246,8.79849562801158,8.799430962658853,8.715467064726836
730.0,93.25,8.914171877420106,8.870302164406167,8.871243427336076,8.788137458630692
730.0,93.4,8.985287590890328,8.942421903131816,8.943368936204076,8.861126011295086
730.0,93.55,9.056710357449399,9.014854363760133,9.015807009182529,8.934432153703622
730.0,93.7,9.128439778978086,9.087599058647557,9.088557159120318,9.008055309628997
730.0,93.85,9.20047545044771,9.160655493015657,9.161618891874618,9.081994895727036
730.0,94.0,9.27281695998549,9.234023165031424,9.234991706389966,9.156250321630594
730.0,94.15,9.34546388893992,9.307701565887372,9.308675094776932,9.230820990043263
730.0,94.3,9.41841581194624,9.381690179881744,9.382668542390723,9.305706296832698
730.0,94.45,9.491672296991831,9.455988484498471,9.456971527909525,9.38090563112381
730.0,94.6,9.56523290548177,9.530595950487124,9.531583523412587,9.456418375391644
730.0,94.75,9.639097192304236,9.60551204194271,9.606503994458121,9.532243905553868
730.0,94.9,9.713264705896066,9.680736216385384,9.681732400160906,9.608381591063162
730.0,95.05,9.787734988308204,9.756267924840015,9.757268193269699,9.684830794999153
730.0,95.2,9.862507575271206,9.832106611915647,9.833110820244347,9.761590874160069
730.0,95.35,9.937581996260663,9.908251715884745,9.909259721332647,9.838661179154087
730.0,95.5,10.012957774562691,9.984702668762372,9.985714330646948,9.916041054490387
730.0,95.65,10.08863442733925,10.061458896385158,10.062474076240473,9.99372983866977
730.0,95.8,10.164611465693577,10.13851981849008,10.13953838018334,10.07172686427499
730.0,95.95,10.240888394735437,10.21588484879311,10.21690665863833,10.150031458060758
730.0,96.1,10.31746471364639,10.293553395067642,10.294578321936335,10.228642941043253
730.0,96.25,10.394339915744979,10.371524859222728,10.372552774651554,10.30756062858942
730.0,96.4,10.471513488551805,10.449798637381075,10.450829415676296,10.386783830505726
730.0,96.55,10.54898491385466,10.528374119956931,10.52940763829559,10.46631185112668
730.0,96.7,10.626753667773402,10.607250691733643,10.608286830261433,10.546143989402829
730.0,96.85,10.704819220824788,10.68642773194099,10.68746637386672,10.626279538988378
730.0,97.0,10.783181037987363,10.765904614332442,10.766945646018856,10.706717788328497
730.0,97.15,10.861838578766,10.845680707261884,10.846724018313052,10.787458020746033
730.0,97.3,10.940791297256506,10.925755373760358,10.926800857105343,10.868499514527935
730.0,97.45,11.020038642210052,11.006127971612457,11.007175523585264,10.949841543011175
730.0,97.6,11.099580057097473,11.08679785343236,11.087847373848087,11.031483374668241
730.0,97.75,11.179414980173474,11.167764366739766,11.168815758966938,11.113424273192273
730.0,97.9,11.259542844540663,11.249026854035439,11.250080025064404,11.195663497581563
730.0,98.05,11.339963078213442,11.33058465287641,11.331639513383884,11.278200302223716
730.0,98.2,11.420675104181841,11.412437095951127,11.413493560360637,11.361033936979442
730.0,98.35,11.501678340475015,11.494583511154017,11.495641497692393,11.444163647265636
730.0,98.5,11.582972200224825,11.57702322166,11.578082652409757,11.527588674138187
730.0,98.65,11.66455609172899,11.659755545998419,11.660816346946135,11.611308254374208
730.0,98.8,11.746429418514353,11.742779798126989,11.743841899207446,11.695321620553843
730.0,98.95,11.828591579399738,11.826095287505133,11.82715862264146,11.779628001141523
730.0,99.1,11.911041968558727,11.909701319167167,11.910765826306722,11.864226620566791
730.0,99.25,11.993779975582273,11.993597193795086,11.994662814941279,11.949116699304534
730.0,99.4,12.076804985541106,12.077782207791019,12.078848889030883,12.034297453954876
730.0,99.55,12.160116379047874,12.162255653349362,12.163323344877023,12.119768097322359
730.0,99.7,12.243713532319267,12.247016818528571,12.248085474664588,12.2055278384948
730.0,99.85,12.327595817237684,12.33206498732256,12.333134566529047,12.291575882921473
730.0,100.0,12.411762601412946,12.417399439731797,12.418469904623484,12.37791143249094
730.0,100.15,12.496213248243578,12.503019451834014,12.504090769185147,12.46453368560819
730.0,100.3,12.580947116978049,12.58892429585453,12.589996436601751,12.5514418372714
730.0,100.45,12.665963562775739,12.675113240236351,12.676186179477419,12.638635079148099
730.0,100.6,12.751261936767555,12.761585549709586,12.76265926669824,12.72611259965074
730.0,100.75,12.8368415861165,12.848340485360845,12.849414963497495,12.813873584011889
730.0,100.9,12.922701854077946,12.93537730470204,12.936452531520699,12.901917214358722
730.0,101.05,13.008842080059619,13.02269526173884,13.023771228889988,12.99024266978712
730.0,101.2,13.095261599681384,13.110293607038797,13.111370310268564,13.078849126435156
730.0,101.35,13.18195974483479,13.198171587798997,13.199249026924452,13.167735757555938
730.0,101.5,13.26893584374234,13.286328447913395,13.287406626794171,13.256901733590178
730.0,101.65,13.356189221016582,13.374763428039705,13.37584235454589,13.346346222237857
730.0,101.8,13.443719197718844,13.463475765665898,13.464555451642411,13.436068388529687
730.0,101.95,13.531525091417691,13.552464695176303,13.55354515640369,13.526067394897778
730.0,102.1,13.619606216247334,13.641729447917289,13.642810704069092,13.61634240124581
730.0,102.25,13.707961882965522,13.731269252262598,13.732351326859341,13.706892565018798
730.0,102.4,13.796591399011277,13.82108333367816,13.822166254038004,13.797717041272017
730.0,102.55,13.885494068562345,13.911170914786549,13.912254711972825,13.888814982739694
730.0,102.69999999999999,13.974669192592383,14.001531215431053,14.002615924196585,13.980185539902802
730.0,102.85,14.064116068927886,14.092163452739303,14.093249111467747,14.071827861056645
730.0,103.0,14.153833992304733,14.183066841186415,14.184153491830624,14.163741092377611
730.0,103.15,14.243822254424593,14.274240592657828,14.275328280675375,14.25592437798945
730.0,103.3,14.334080144010915,14.365683916511559,14.366772690797555,14.348376860029049
730.0,103.44999999999999,14.424606946864742,14.457396019640273,14.458485932457432,14.441097678711598
730.0,103.6,14.515401945920129,14.549376106532618,14.550467213438859,14.53408597239517
730.0,103.75,14.606464421299355,14.641623379334332,14.642715739107915,14.627340877644716
730.0,103.9,14.697793650367723,14.73413703790889,14.735230712471193,14.72086152929563
730.0,104.05,14.789388907788243,14.82691627989771,14.828011334233702,14.814647060516586
730.0,104.19999999999999,14.88124946557583,14.919960300779795,14.92105680285652,14.908696602871935
730.0,104.35,14.973374593151346,15.013268293931219,15.014366314614097,15.003009286383463
730.0,104.5,15.065763557395169,15.106839450683811,15.107939063651122,15.097584239591567
730.0,104.65,15.158415622700614,15.200672960383706,15.201774242039251,15.192420589616
730.0,104.8,15.251330051026983,15.294768010449294,15.295871039833315,15.287517462215876
730.0,104.94999999999999,15.344506101952279,15.389123786428751,15.390228645127301,15.382873981849238
730.0,105.1,15.437943032725645,15.48373947205723,15.484846244110019,15.478489271732023
730.0,105.25,15.531640098319487,15.57861424931338,15.57972302112034,15.574362453896473
730.0,105.4,15.62559655148123,15.673747298475655,15.674858158702122,15.670492649248919
730.0,105.55,15.719811642784794,15.769137798178033,15.770250837658908,15.76687897762714
730.0,105.69999999999999,15.814284620681782,15.864784925465315,15.86590023710816,15.863520557857013
730.0,105.85,15.90901473155232,15.96068785584809,15.961805534535172,15.960416507808743
730.0,106.0,16.00400121975546,16.05684576335705,16.05796590584675,16.05756594445237
730.0,106.15,16.099243327679464,16.15325782059697,16.15438052542435,16.15496798391294
730.0,106.3,16.194740295791668,16.249923198800275,16.251048566177115,16.252621741524823
730.0,106.44999999999999,16.290491362687963,16.346841067880103,16.347969199594385,16.35052633188586
730.0,106.6,16.386495765142016,16.44401059648293,16.44514159579796,16.44868086891057
730.0,106.75,16.48275273815411,16.54143095204065,16.542564923593932,16.54708446588305
730.0,106.9,16.57926151499973,16.63910130082243,16.640238350524214,16.645736235509215
730.0,107.05,16.676021327277752,16.737020807985893,16.73816104291781,16.7446352899686
730.0,107.19999999999999,16.773031404958296,16.83518863762795,16.836332165941542,16.843780740965418
730.0,107.35,16.870290976430383,16.933603952835238,16.93475088365063,16.94317169977935
730.0,107.5,16.967799268548966,17.032265915733927,17.03341635903872,17.042807277315493
730.0,107.65,17.06555550668191,17.13117368753928,17.132327754087704,17.14268658415391
730.0,107.8,17.163558914756493,17.230326428604595,17.231484229817088,17.242808730598767
730.0,107.94999999999999,17.26180871530568,17.329723298469872,17.330884946333086,17.343172826726665
730.0,108.1,17.36030412951389,17.42936345590989,17.430529062877337,17.443777982434625
730.0,108.25,17.459044377262558,17.529246058981837,17.53041573787509,17.544623307487413
730.0,108.4,17.5580286771753,17.629370265072602,17.630544128983317,17.645707911564482
730.0,108.55,17.657256246662808,17.729735230945543,17.73091339313818,17.747030904306268
730.0,108.69999999999999,17.756726301967333,17.830340112786807,17.83152268660242,17.84859139535992
730.0,108.85,17.856438058206802,17.931184066251173,17.932371165011975,17.950388494424658
730.0,109.0,17.95639072941875,18.032266246507632,18.033457983422643,18.052421311296435
730.0,109.15,18.056583528603664,18.13358580828423,18.134782296356132,18.15468895591225
730.0,109.3,18.157015667768245,18.235141905912702,18.23634325784572,18.25719053839369
730.0,109.44999999999999,18.257686357968186,18.336933693372607,18.338140021481745,18.359925169090257
730.0,109.6,18.358594809350635,18.438960324334946,18.440171740456492,18.46289195862199
730.0,109.75,18.4597402311962,18.541220952205435,18.54243756760872,18.566090017921542
730.0,109.9,18.561121831960925,18.643714730167282,18.644936655468012,18.669518458275878
730.0,110.05,18.66273881931758,18.746440811223483,18.747668156298435,18.773176391367375
730.0,110.19999999999999,18.764590400196795,18.849398348238864,18.850631222142166,18.877062929314455
730.0,110.35,18.86667578082788,18.952586493981478,18.953825004862416,18.981177184711722
730.0,110.5,18.9689941667791,19.056004401163673,19.0572486561861,19.085518270669457
730.0,110.65,19.07154476299786,19.159651222482708,19.160901327746114,19.19008530085293
730.0,110.8,19.174326773850396,19.263526110660877,19.264782171123276,19.29487738952078
730.0,110.94999999999999,19.277339403161193,19.367628218485418,19.36889033788776,19.39989365156336
730.0,111.1,19.380581854251936,19.471956698847595,19.47322497964015,19.505133202540197
730.0,111.25,19.48405332998037,19.57651070478186,19.577785248052255,19.61059515871728
730.0,111.4,19.58775303277853,19.681289389504073,19.682570294907286,19.716278637103517
730.0,111.55,19.69168016469078,19.786291906449733,19.787579272139844,19.82218275548714
730.0,111.69999999999999,19.79583392741167,19.891517409311508,19.892811331875436,19.928306632471266
730.0,111.85,19.900213522323043,19.996965052076433,19.998265626469518,20.034649387509088
730.0,112.0,20.004818150531168,20.102633989062703,20.103941308546258,20.141210140938703
730.0,112.15,20.1096470129035,20.208523374956055,20.209837531036804,20.24798801401734
730.0,112.3,20.21469931010481,20.31463236484562,20.315953447217225,20.35498212895512
730.0,112.44999999999999,20.319974242633343,20.420960114259604,20.422288210746064,20.4621916089485
730.0,112.6,20.425471010856427,20.527505779200286,20.528840975701332,20.569615578213075
730.0,112.75,20.531188815045816,20.63426851617871,20.635610896617266,20.677253162015884
730.0,112.9,20.637126855412628,20.741247482249072,20.74259712852065,20.785103486707584
730.0,113.05,20.74328433214206,20.848441835042458,20.84979882696669,20.893165679753785
730.0,113.19999999999999,20.8496604454277,20.955850732800517,20.957215148074525,21.001438869766176
730.0,113.35,20.956254395505535,21.06347333440837,21.064845248562303,21.109922186533062
730.0,113.5,21.06306538268753,21.171308799427386,21.172688285781813,21.218614761049636
730.0,113.65,21.17009260739505,21.27935628812731,21.280743417752923,21.327515725547514
730.0,113.8,21.277335270191795,21.387614961518352,21.389009803197258,21.436624213524187
730.0,113.94999999999999,21.38479257181654,21.496083981382476,21.497486601571865,21.54593935977173
730.0,114.1,21.492463713215376,21.60476251030457,21.60617297310219,21.65546030040534
730.0,114.25,21.600347895573815,21.71364971170312,21.715068078814735,21.765186172891145
730.0,114.4,21.708444320348367,21.82274474986048,21.824171080569403,21.875116116073894
730.0,114.55,21.816752189298025,21.932046789952807,21.933481141091303,21.985249270203987
730.0,114.69999999999999,21.92527070451521,22.041554998079647,22.042997424002266,22.095584776964266
730.0,114.85,22.033999068456566,22.15126854129294,22.15271909385194,22.206121779496264
730.0,115.0,22.14293648397321,22.26118658762589,22.262645316148333,22.31685942242604
730.0,115.15,22.252082154340926,22.371308306121257,22.372775257388245,22.427796851889656
730.0,115.3,22.361435283289865,22.481632866859485,22.48310808508708,22.538933215558334
730.0,115.44999999999999,22.470995075033944,22.592159440986123,22.593642967808247,22.65026766266293
730.0,115.6,22.580760734300057,22.702887200739337,22.70437907519243,22.76179934401832
730.0,115.75,22.69073146635674,22.813815319476525,22.815315577986144,22.873527412047206
730.0,115.9,22.80090647704267,22.924942971701046,22.926451648070007,22.985451020803538
730.0,116.05,22.91128497279488,23.036269333088164,23.037786458486746,23.097569325995618
730.0,116.19999999999999,23.02186616067669,23.147793580511063,23.149319183468716,23.209881485008758
730.0,116.35,23.132649248404924,23.259514892066036,23.261048998464933,23.322386656927563
730.0,116.5,23.243633444377565,23.37143244709768,23.3729750801679,23.435084002557854
730.0,116.65,23.354817957700263,23.48354542622351,23.48509660653995,23.547972684448126
730.0,116.8,23.466201998213222,23.595853011358404,23.597412756839176,23.66105186691077
730.0,116.94999999999999,23.577784776517397,23.7083543857385,23.7099227116451,23.774320716042862
730.0,117.1,23.689565504000505,23.821048733944906,23.822625652883794,23.887778399746434
730.0,117.25,23.801543392862644,23.933935241926907,23.935520763852782,24.00142408774872
730.0,117.4,23.91371765614175,24.04701309702497,24.048607229245487,24.11525695162157
730.0,117.55,24.02608750773871,24.16028148799332,24.161884235175243,24.22927616480101
730.0,117.69999999999999,24.138652162442064,24.27373960502228,24.275350969199078,24.34348090260606
730.0,117.85,24.251410835952544,24.387386639760084,24.389006620341082,24.45787034225739
730.0,118.0,24.36436274490722,24.501221785334458,24.502850379115223,24.57244366289546
730.0,118.15,24.477507106903424,24.615244236373943,24.61688143754807,24.687200045598576
730.0,118.3,24.590843140522324,24.72945318902876,24.731098989201012,24.802138673400346
730.0,118.44999999999999,24.704370065352254,24.84384784099144,24.845502229192103,24.917258731306916
730.0,118.6,24.818087102011656,24.95842739151704,24.9600903542176,25.032559406313894
730.0,118.75,24.93199347217197,25.07319104144311,25.074862562573063,25.148039887422758
730.0,118.9,25.046088398579794,25.188137993209256,25.189818054174218,25.263699365657196
730.0,119.05,25.16037110507925,25.303267450876437,25.30495603057733,25.379537034078943
730.0,119.19999999999999,25.27484081663385,25.418578620146057,25.4202756949994,25.49555208780334
730.0,119.35,25.38949675934782,25.53407070837847,25.535776252337786,25.61174372401448
730.0,119.5,25.50433816048773,25.64974292461136,25.651456909189662,25.72811114198021
730.0,119.65,25.61936424850326,25.76559447957785,25.76731687387106,25.844653543066713
730.0,119.8,25.73457425304795,25.88162458572413,25.883355356435555,25.96137013075269
730.0,119.94999999999999,25.849967404999852,25.99783245722694,25.999571568692712,26.07826011064349
730.0,120.1,25.96554293648149,26.114217310010726,26.115964724226046,26.195322690484648
730.0,120.25,26.081300080879803,26.230778361764315,26.23253403841072,26.31255708017512
730.0,120.4,26.197238072865854,26.34751483195753,26.34927872843093,26.429962491780667
730.0,120.55,26.313356148414123,26.464425941857463,26.46619801329697,26.547538139546283
730.0,120.69999999999999,26.429653544821576,26.581510914544207,26.583291113861904,26.665283239908756
730.0,120.85,26.546129500726618,26.698768974926764,26.700557252837985,26.783197011508946
730.0,121.0,26.66278325612739,26.81619934975817,26.817995654812695,26.90127867520346
730.0,121.15,26.779614052400323,26.93380126765057,26.9356055462645,27.019527454076375
730.0,121.3,26.896621132317993,27.051573959090184,27.053386155578316,27.137942573450438
730.0,121.44999999999999,27.013803740066866,27.169516656451545,27.171336713060544,27.256523260898174
730.0,121.6,27.131161121265016,27.287628594011924,27.289456450954,27.37526874625259
730.0,121.75,27.248692522979024,27.405909007965114,27.407744603452315,27.494178261617595
730.0,121.9,27.366397193741278,27.524357136435192,27.526200406714167,27.613251041378287
730.0,122.05,27.48427438356647,27.64297221948985,27.644823098877175,27.732486322210697
730.0,122.19999999999999,27.602323343968248,27.761753499153542,27.763611920071526,27.85188334309172
730.0,122.35,27.72054332797527,27.880700219420312,27.882566112433185,27.971441345308197
730.0,122.5,27.838933590147388,27.99981162626645,28.00168492011701,28.091159572466257
730.0,122.65,27.957493386591086,28.11908696766267,28.120967589309366,28.211037270500142
730.0,122.8,28.076221974975176,28.238525493586323,28.240413368240585,28.331073687680725
730.0,122.94999999999999,28.195118614546008,28.358126456033123,28.360021507197178,28.45126807462402
730.0,123.1,28.314182566142378,28.47788910902876,28.479791258533567,28.571619684299197
730.0,123.25,28.433413092210294,28.59781270864008,28.599721876683706,28.692127772036446
730.0,123.4,28.552809456817474,28.71789651298622,28.71981261817243,28.81279159553461
730.0,123.55,28.672370925667668,28.83813978224938,28.840062741626415,28.93361041486861
730.0,123.69999999999999,28.7920967661146,28.95854177868536,28.960471507784913,29.054583492496523
730.0,123.85,28.911986247175886,29.07910176663393,29.08103817951041,29.175710093266503
730.0,124.0,29.032038639546396,29.19981901252877,29.201762021798523,29.296989484423463
730.0,124.15,29.152253215611783,29.320692784907376,29.322642301788253,29.418420935615504
730.0,124.3,29.27262924946143,29.44172235442062,29.443678288771515,29.540003718900085
730.0,124.44999999999999,29.393166016901475,29.562906993842113,29.564869254202673,29.66173710875007
730.0,124.6,29.513862795467247,29.684245978077378,29.6862144717076,29.783620382059503
730.0,124.75,29.634718864435847,29.80573858417255,29.807713217092683,29.905652818149058
730.0,124.9,29.75573350483831,29.92738409132324,29.929364768353498,30.027833698771403
730.0,125.05,29.87690599947145,30.049181780882837,30.051168405683228,30.15016230811629
730.0,125.19999999999999,29.99823563290977,30.171130936370815,30.17312341148082,30.27263793281556
730.0,125.35,30.119721691517036,30.293230843480636,30.295229070359024,30.39525986194768
730.0,125.5,30.241363463457336,30.415480790087553,30.417484669151964,30.518027387042256
730.0,125.65,30.363160238706335,30.53788006625613,30.539889496922704,30.6409398020844
730.0,125.8,30.485111309062294,30.660427964247646,30.66244284497046,30.76399640351863
730.0,125.94999999999999,30.607215968156446,30.783123778527106,30.78514400683759,30.887196490252848
