tau_days,C_DH_FAST_HEAVY,C_PINN_FAST_HEAVY,ATM_IV_pct_FAST_HEAVY,C_DH_SLOW_HEAVY,C_PINN_SLOW_HEAVY,ATM_IV_pct_SLOW_HEAVY
412.89473684210526,9.012295416981003,9.012905369397147,21.28524931507947,10.483063605875065,10.482992213391434,24.77765399543233
414.70676691729324,9.034475772215645,9.035091914717386,21.291191923571407,10.505921403633733,10.505851873502836,24.77768507289789
416.5187969924812,9.056615804865986,9.057238124863098,21.297116456543762,10.528723515648231,10.528655897884883,24.777704270473798
418.3308270676692,9.078715737818033,9.079344221472294,21.303022976761337,10.551470325347061,10.551404668842764,24.77771179359475
420.1428571428571,9.100775791632131,9.101410423881665,21.308911546899193,10.574162211919734,10.574098564463096,24.777707843985507
421.9548872180451,9.122796184578402,9.123436949161787,21.314782229537162,10.596799550381325,10.596737958678295,24.777692619739604
423.76691729323306,9.144777132671278,9.145424012151581,21.320635087154287,10.619382711635783,10.619323221329768,24.777666315395884
425.57894736842104,9.166718849703559,9.167371825492165,21.326470182123717,10.641912062537994,10.641854718229805,24.777629122013394
427.390977443609,9.188621547279658,9.189280599659998,21.332287576707685,10.664387965954736,10.664332811222346,24.777581227244376
429.203007518797,9.210485434848337,9.211150542999395,21.338087333052655,10.686810780824324,10.686757858242554,24.777522815405316
431.01503759398497,9.232310719734743,9.23298186175443,21.343869513184977,10.709180862215234,10.709130213375174,24.777454067546454
