case,model,bucket,price_RMSE,price_MAE,price_P95,price_max,forward_normalized_price_RMSE,IV_RMSE_volatility_points,IV_valid_quotes,quotes
BASE_representative_0,SH_BEST_FOUND,K/F_0.70_0.90,0.0004383541732617105,0.0002859139748191891,0.0009123996869937031,0.001227601211700402,0.0004383541732617105,2.546679964881443,285,329
BASE_representative_0,SH_BEST_FOUND,K/F_0.90_0.98,0.0007000204710466765,0.000579556920406141,0.0012481655018906298,0.0013022561569476787,0.0007000204710466765,1.2207310250391223,132,132
BASE_representative_0,SH_BEST_FOUND,K/F_0.98_1.02,0.0003509313732529355,0.0002878871165623138,0.0006702639682809042,0.0007828593772020165,0.0003509313732529355,0.2752975409358468,66,66
BASE_representative_0,SH_BEST_FOUND,K/F_1.02_1.10,0.0004919227211786405,0.0004188587853055494,0.0008710180484885796,0.0010151767676813694,0.0004919227211786405,1.2338223997830233,132,132
BASE_representative_0,SH_BEST_FOUND,K/F_1.10_1.30,0.0004658926117370279,0.00028017093816568126,0.0009466965982847403,0.0018085472313794648,0.0004658926117370279,2.024267635471107,252,347
BASE_representative_0,BS_FLAT,short,0.0011248310881512888,0.0004972879344345041,0.0030277414562055564,0.004444745356157409,0.0011248310881512888,4.774366111982444,212,335
BASE_representative_0,BS_FLAT,medium,0.0022944965910908113,0.0014000253414900598,0.005062773029586836,0.005750281088303888,0.0022944965910908113,4.705478614228494,205,213
BASE_representative_0,BS_FLAT,long,0.002823723460620197,0.0022395411549808166,0.005362370659154389,0.005817781686830725,0.002823723460620197,2.3190858328346646,306,306
BASE_representative_0,BS_FLAT,very_long,0.003524089067780161,0.003001829287775263,0.0065143970807685124,0.006804932824298948,0.003524089067780161,0.9319242534837461,152,152
BASE_representative_0,BS_FLAT,ATM,0.003680701712785459,0.003468949880998836,0.004965875321161683,0.006651464778665517,0.003680701712785459,2.7210176426310873,49,49
BASE_representative_0,BS_FLAT,wing,0.0018742635227569583,0.0010771016750634192,0.004438099168550779,0.006622813930269866,0.0018742635227569583,3.761450440190765,528,659
BASE_representative_0,BS_FLAT,K/F_0.70_0.90,0.001579679322870496,0.0007632824189394507,0.004062383406093249,0.006622813930269866,0.001579679322870496,2.103514085092707,293,329
BASE_representative_0,BS_FLAT,K/F_0.90_0.98,0.0020982137657581923,0.0014599065254700739,0.004991112603231601,0.006804932824298948,0.0020982137657581923,1.2607858815081414,132,132
BASE_representative_0,BS_FLAT,K/F_0.98_1.02,0.0035381087146469344,0.003291169382127633,0.004971388860811846,0.00669753363144876,0.0035381087146469344,2.6101693109848494,66,66
BASE_representative_0,BS_FLAT,K/F_1.02_1.10,0.0038572209907153467,0.0033660976816520865,0.005767984705822223,0.006398047332741907,0.0038572209907153467,4.325927364345333,132,132
BASE_representative_0,BS_FLAT,K/F_1.10_1.30,0.0022007296650158993,0.0014438180131045627,0.004701011836703487,0.005751527155795522,0.0022007296650158993,5.165148613820058,252,347
BASE_representative_0,BS_TERM,short,0.0002882272311761238,0.0001381028344648139,0.0007139555860675185,0.0011199647054701556,0.0002882272311761238,3.707344051532889,181,335
BASE_representative_0,BS_TERM,medium,0.0008380357694848448,0.0005859448569208272,0.0016590885395244106,0.0020082011013343726,0.0008380357694848448,3.986715488026296,203,213
BASE_representative_0,BS_TERM,long,0.0015583216657049533,0.0014011767625707332,0.0023259320863728283,0.002457490065066237,0.0015583216657049533,2.000670766485748,306,306
BASE_representative_0,BS_TERM,very_long,0.0014240516575721898,0.0012972742613403916,0.0020144643226501827,0.0022000345378764274,0.0014240516575721898,0.505885934037039,152,152
BASE_representative_0,BS_TERM,ATM,0.00033566728991963804,0.00029168798561000485,0.000569638300808084,0.0005931546108375318,0.00033566728991963804,0.30350739406309063,49,49
BASE_representative_0,BS_TERM,wing,0.0011367535278460805,0.0007665971219909927,0.00212767126061022,0.002457490065066237,0.0011367535278460805,3.493255135898162,495,659
BASE_representative_0,BS_TERM,K/F_0.70_0.90,0.0011951176910555562,0.0008038220891374137,0.002313128492647909,0.002457490065066237,0.0011951176910555562,3.903307374024292,260,329
BASE_representative_0,BS_TERM,K/F_0.90_0.98,0.0012985410090606431,0.0011143904516067507,0.0021844806620627704,0.0023783747671819455,0.0012985410090606431,1.8219698278604486,132,132
BASE_representative_0,BS_TERM,K/F_0.98_1.02,0.00046470482566280286,0.00039476772604330417,0.0008814262657823868,0.0009036011021578139,0.00046470482566280286,0.4311917349720389,66,66
BASE_representative_0,BS_TERM,K/F_1.02_1.10,0.0009415523560079422,0.0007807974762397851,0.0017136739116726596,0.0019194947320994582,0.0009415523560079422,1.640030579275246,132,132
BASE_representative_0,BS_TERM,K/F_1.10_1.30,0.0010803183802602443,0.0007387306553873854,0.0019746972358683974,0.0020593259320008106,0.0010803183802602443,2.962137859628397,252,347
BASE_representative_0,BS_SELECTED,short,0.0002882272311761238,0.0001381028344648139,0.0007139555860675185,0.0011199647054701556,0.0002882272311761238,3.707344051532889,181,335
BASE_representative_0,BS_SELECTED,medium,0.0008380357694848448,0.0005859448569208272,0.0016590885395244106,0.0020082011013343726,0.0008380357694848448,3.986715488026296,203,213
BASE_representative_0,BS_SELECTED,long,0.0015583216657049533,0.0014011767625707332,0.0023259320863728283,0.002457490065066237,0.0015583216657049533,2.000670766485748,306,306
BASE_representative_0,BS_SELECTED,very_long,0.0014240516575721898,0.0012972742613403916,0.0020144643226501827,0.0022000345378764274,0.0014240516575721898,0.505885934037039,152,152
BASE_representative_0,BS_SELECTED,ATM,0.00033566728991963804,0.00029168798561000485,0.000569638300808084,0.0005931546108375318,0.00033566728991963804,0.30350739406309063,49,49
BASE_representative_0,BS_SELECTED,wing,0.0011367535278460805,0.0007665971219909927,0.00212767126061022,0.002457490065066237,0.0011367535278460805,3.493255135898162,495,659
BASE_representative_0,BS_SELECTED,K/F_0.70_0.90,0.0011951176910555562,0.0008038220891374137,0.002313128492647909,0.002457490065066237,0.0011951176910555562,3.903307374024292,260,329
BASE_representative_0,BS_SELECTED,K/F_0.90_0.98,0.0012985410090606431,0.0011143904516067507,0.0021844806620627704,0.0023783747671819455,0.0012985410090606431,1.8219698278604486,132,132
BASE_representative_0,BS_SELECTED,K/F_0.98_1.02,0.00046470482566280286,0.00039476772604330417,0.0008814262657823868,0.0009036011021578139,0.00046470482566280286,0.4311917349720389,66,66
BASE_representative_0,BS_SELECTED,K/F_1.02_1.10,0.0009415523560079422,0.0007807974762397851,0.0017136739116726596,0.0019194947320994582,0.0009415523560079422,1.640030579275246,132,132
BASE_representative_0,BS_SELECTED,K/F_1.10_1.30,0.0010803183802602443,0.0007387306553873854,0.0019746972358683974,0.0020593259320008106,0.0010803183802602443,2.962137859628397,252,347
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,short,0.0,0.0,0.0,0.0,0.0,0.0,257,335
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,medium,0.0,0.0,0.0,0.0,0.0,0.0,212,213
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,long,0.0,0.0,0.0,0.0,0.0,0.0,306,306
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,very_long,0.0,0.0,0.0,0.0,0.0,0.0,152,152
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,ATM,0.0,0.0,0.0,0.0,0.0,0.0,49,49
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,wing,0.0,0.0,0.0,0.0,0.0,0.0,580,659
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,K/F_0.70_0.90,0.0,0.0,0.0,0.0,0.0,0.0,316,329
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,K/F_0.90_0.98,0.0,0.0,0.0,0.0,0.0,0.0,132,132
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,K/F_0.98_1.02,0.0,0.0,0.0,0.0,0.0,0.0,66,66
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,K/F_1.02_1.10,0.0,0.0,0.0,0.0,0.0,0.0,132,132
FAST_SHOCK_representative_0,DH_EXACT_TEACHER,K/F_1.10_1.30,0.0,0.0,0.0,0.0,0.0,0.0,281,347
FAST_SHOCK_representative_0,DH_PINN,short,3.3550047053077386e-06,1.6080777377414915e-06,8.09674333705126e-06,1.8561074108195547e-05,3.3550047053077386e-06,0.3249147098634376,257,335
FAST_SHOCK_representative_0,DH_PINN,medium,6.239019812534904e-06,4.1273852327310744e-06,1.3831764448521193e-05,2.0529722654206474e-05,6.239019812534904e-06,0.05734895639307649,212,213
FAST_SHOCK_representative_0,DH_PINN,long,1.32918085829306e-05,1.0838772800389157e-05,2.5430282193743964e-05,2.8992844101460857e-05,1.32918085829306e-05,0.016918442053478384,306,306
FAST_SHOCK_representative_0,DH_PINN,very_long,2.7204592063773282e-05,2.069081192956603e-05,5.1418305950094714e-05,8.447827524776796e-05,2.7204592063773282e-05,0.007995044911027465,152,152
FAST_SHOCK_representative_0,DH_PINN,ATM,1.4808158353492356e-05,1.2089356907130471e-05,2.665206477031056e-05,3.384535975488323e-05,1.4808158353492356e-05,0.006700249571559213,49,49
FAST_SHOCK_representative_0,DH_PINN,wing,1.3254549788400335e-05,7.216804042768319e-06,2.672298028453536e-05,8.447827524776796e-05,1.3254549788400335e-05,0.21885354693267806,580,659
FAST_SHOCK_representative_0,DH_PINN,K/F_0.70_0.90,1.504194572600796e-05,8.441213373400794e-06,2.749038149135739e-05,8.447827524776796e-05,1.504194572600796e-05,0.2911739966437911,316,329
FAST_SHOCK_representative_0,DH_PINN,K/F_0.90_0.98,6.3583475057473e-06,4.568329711395587e-06,1.393201628090561e-05,1.9643086496407003e-05,6.3583475057473e-06,0.01594587974410586,132,132
FAST_SHOCK_representative_0,DH_PINN,K/F_0.98_1.02,1.4443621030652904e-05,1.2033471024479567e-05,2.5392292018977525e-05,3.384535975488323e-05,1.4443621030652904e-05,0.0074273044635734,66,66
FAST_SHOCK_representative_0,DH_PINN,K/F_1.02_1.10,1.7223431697274185e-05,1.1784080948925498e-05,4.01668595361802e-05,5.2618432885176425e-05,1.7223431697274185e-05,0.02479353358916133,132,132
FAST_SHOCK_representative_0,DH_PINN,K/F_1.10_1.30,1.1503027345612265e-05,6.194871735738736e-06,2.6499140304621357e-05,5.2100462304000006e-05,1.1503027345612265e-05,0.06014149259806363,281,347
FAST_SHOCK_representative_0,SH_BEST_FOUND,short,0.00040136335851586355,0.00018348706340424128,0.001085275690247423,0.001533210936239482,0.00040136335851586355,3.5151515857368065,234,335
FAST_SHOCK_representative_0,SH_BEST_FOUND,medium,0.000722774736601491,0.0005085922152561011,0.0015606596936528882,0.0016539484906245017,0.000722774736601491,2.922286277422327,212,213
FAST_SHOCK_representative_0,SH_BEST_FOUND,long,0.0007046064202018698,0.0006040673069525286,0.0012169067937349148,0.001469694085985851,0.0007046064202018698,1.0274573103072453,306,306
FAST_SHOCK_representative_0,SH_BEST_FOUND,very_long,0.0007840021768184874,0.0006394400453159172,0.001546170356684539,0.0020035654373146694,0.0007840021768184874,0.21308910804491593,152,152
FAST_SHOCK_representative_0,SH_BEST_FOUND,ATM,0.0006874333464724395,0.0005858031536487404,0.0011661876735485908,0.0012469018474977611,0.0006874333464724395,0.7630663488707776,49,49
FAST_SHOCK_representative_0,SH_BEST_FOUND,wing,0.000563817613512603,0.00036491088843261787,0.0011792838489025237,0.0020035654373146694,0.000563817613512603,2.826389859723527,557,659
FAST_SHOCK_representative_0,SH_BEST_FOUND,K/F_0.70_0.90,0.00051435596628654,0.00034330920140925064,0.0010961186411665208,0.001429294044257956,0.00051435596628654,3.2606627872272207,293,329
FAST_SHOCK_representative_0,SH_BEST_FOUND,K/F_0.90_0.98,0.0009342400866730867,0.0007733079627922041,0.0015739626655885352,0.0016539484906245017,0.0009342400866730867,1.8587129236814979,132,132
FAST_SHOCK_representative_0,SH_BEST_FOUND,K/F_0.98_1.02,0.0007550123897118869,0.0006419169886967044,0.0013111896575374316,0.0014013795762712888,0.0007550123897118869,0.8734378427160511,66,66
FAST_SHOCK_representative_0,SH_BEST_FOUND,K/F_1.02_1.10,0.0005446307488969765,0.0004357048280494194,0.0010372126842149024,0.0011914188621090782,0.0005446307488969765,0.5949162678483233,132,132
FAST_SHOCK_representative_0,SH_BEST_FOUND,K/F_1.10_1.30,0.0006157346828292519,0.0003946191757831217,0.001232144556495407,0.0020035654373146694,0.0006157346828292519,2.2027799592706487,281,347
FAST_SHOCK_representative_0,BS_FLAT,short,0.000466064412738676,0.00021127575138045395,0.001186170371300125,0.002041350009310605,0.000466064412738676,4.211958903621147,234,335
FAST_SHOCK_representative_0,BS_FLAT,medium,0.001450341075094785,0.0009365524594408749,0.0034608544040722984,0.00398937273326877,0.001450341075094785,4.266695990074481,212,213
FAST_SHOCK_representative_0,BS_FLAT,long,0.002469534670223024,0.002027393937507067,0.004441671591854782,0.004699268997937489,0.002469534670223024,2.1261032582124715,306,306
FAST_SHOCK_representative_0,BS_FLAT,very_long,0.0029015144631237572,0.0024892171334578135,0.005397142829379266,0.005629669796516024,0.0029015144631237572,0.7956333175570556,152,152
FAST_SHOCK_representative_0,BS_FLAT,ATM,0.00215179658911926,0.001847151322004001,0.003448488349653987,0.005372043222551692,0.00215179658911926,1.0419833594169337,49,49
FAST_SHOCK_representative_0,BS_FLAT,wing,0.001705611802194673,0.0010483745016242288,0.003952723293468874,0.0055696393772790564,0.001705611802194673,3.874579682577416,557,659
FAST_SHOCK_representative_0,BS_FLAT,K/F_0.70_0.90,0.0014199750833375,0.0007997108781346824,0.003520658666826033,0.0055696393772790564,0.0014199750833375,3.218437549635475,293,329
FAST_SHOCK_representative_0,BS_FLAT,K/F_0.90_0.98,0.0014699459708295613,0.0008467542369457699,0.003974600333939354,0.005629669796516024,0.0014699459708295613,0.9404094025560977,132,132
FAST_SHOCK_representative_0,BS_FLAT,K/F_0.98_1.02,0.0020762984093635815,0.0017041883290994585,0.0034819674830147834,0.00542782012661297,0.0020762984093635815,0.9574250414168,66,66
FAST_SHOCK_representative_0,BS_FLAT,K/F_1.02_1.10,0.002816321629970466,0.002405290249515098,0.004548151575597783,0.005096127309952736,0.002816321629970466,2.3737916429707644,132,132
FAST_SHOCK_representative_0,BS_FLAT,K/F_1.10_1.30,0.00199894847946179,0.0013376236855804015,0.0040742200146365,0.004681628675386823,0.00199894847946179,4.4378255953858226,281,347
FAST_SHOCK_representative_0,BS_TERM,short,0.0003227838438220187,0.00016710095622651995,0.0007989610555844519,0.0011866478144392234,0.0003227838438220187,4.171037776268505,230,335
