S,tau_days,C_BS,C_SH,C_DH
338.52928633677755,84.45920022854165,56.832605826973946,58.021357435043996,57.987444364390285
339.0163788351038,84.45920022854165,57.30808412710323,58.48743996027763,58.457788503862126
339.50347133343007,84.45920022854165,57.78397045433848,58.953868973396006,58.92845721518794
339.9905638317564,84.45920022854165,58.26025210860059,59.42063787497032,59.39944276579783
340.4776563300827,84.45920022854165,58.736916715005776,59.8877402084321,59.87073761883918
340.96474882840903,84.45920022854165,59.2139522184607,60.35516965662809,60.342334428333004
341.4518413267353,84.45920022854165,59.69134687822252,60.82292003846513,60.81422603443536
341.93893382506155,84.45920022854165,60.169089262431484,61.2909853056432,61.286405458802705
342.4260263233879,84.45920022854165,60.647168242621476,61.759359539472776,61.75886590005908
342.9131188217142,84.45920022854165,61.125572988216355,62.228036947776104,62.23160072936428
343.4002113200405,84.45920022854165,61.60429296101637,62.69701186186773,62.70460348608139
343.88730381836683,84.45920022854165,62.083317909682584,63.16627873361541,63.17786787354295
344.3743963166931,84.45920022854165,62.56263786422244,63.63583213257566,63.65138775491269
344.86148881501936,84.45920022854165,63.04224313048407,64.10566674320435,64.12515714914281
345.3485813133457,84.45920022854165,63.522124284662375,64.57577736213918,64.5991702270245
345.835673811672,84.45920022854165,64.0022721678236,65.04615889555265,65.07342130733038
346.3227663099983,84.45920022854165,64.48267788045153,65.51680635657313,65.54790485304702
346.8098588083246,84.45920022854165,64.96333277702057,65.98771486277245,66.02261546769691
347.29695130665084,84.45920022854165,65.44422846059955,66.45887963371793,66.49754789174649
347.78404380497716,84.45920022854165,65.92535677749034,66.93029598858793,66.9726969991011
348.2711363033035,84.45920022854165,66.40670981190443,67.40195934384755,67.44805779368205
348.7582288016298,84.45920022854165,66.88827988068229,67.87386521098436,67.92362540608836
349.24532129995606,84.45920022854165,67.37005952805724,68.34600919430231,68.39939509033725
349.7324137982824,84.45920022854165,67.85204152046805,68.81838698877092,68.87536222068502
350.21950629660864,84.45920022854165,68.33421884142271,69.29099437793045,69.35152228852542
350.70659879493496,84.45920022854165,68.81658468641669,69.76382723184926,69.82787089936387
351.1936912932613,84.45920022854165,69.2991324579067,70.23688150513348,70.30440376986623
351.6807837915876,84.45920022854165,69.78185576034441,70.71015323498682,70.78111672498075
352.16787628991386,84.45920022854165,70.26474839527064,71.18363853931976,71.25800569513133
352.6549687882401,84.45920022854165,70.74780435647324,71.65733361490628,71.73506671348112
353.14206128656645,84.45920022854165,71.23101782520878,72.13123473558653,72.2122959132638
353.62915378489276,84.45920022854165,71.71438316549224,72.60533825051536,72.68968952518273
354.1162462832191,84.45920022854165,72.19789491945362,73.07964058245422,73.16724387487481
354.60333878154535,84.45920022854165,72.68154780276481,73.5541382261057,73.64495538043907
355.09043127987167,84.45920022854165,73.16533670013703,74.02882774649089,74.12282055002768
355.57752377819793,84.45920022854165,73.64925666088996,74.5037057773649,74.60083597949762
356.06461627652425,84.45920022854165,74.13330289459365,74.9787690196742,75.0789983501237
