method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model1,11,R2_FINAL_interior_train_009129,0.10527477264272325,0.0006494192698514388,0.0006464751974328627
model1,11,R2_FINAL_interior_train_009130,0.14929700971025642,0.0005728340295423246,0.000568441476404685
model1,11,R2_FINAL_interior_train_009131,0.12244587016439148,0.0003009615547018453,0.0002983792074659002
model1,11,R2_FINAL_interior_train_009132,0.12498075230247337,0.00012311901161635077,0.00011727535522792796
model1,11,R2_FINAL_interior_train_009134,0.1393070245899178,0.0018046933175730182,0.0017955467077103314
model1,11,R2_FINAL_interior_train_009135,0.1237189230925075,0.0006080530732226541,0.0006313820196650437
model1,11,R2_FINAL_interior_train_009136,0.11209980777003838,0.0003871112300250327,0.0003607260968571956
model1,11,R2_FINAL_interior_train_009137,0.1516202147089285,0.0005396700870212949,0.0005629279330896637
model1,11,R2_FINAL_interior_train_009138,0.12762504272615052,0.0004638504527802692,0.0004246330179414966
model1,11,R2_FINAL_interior_train_009139,0.15896678804758593,0.0008112438921174996,0.0008037936723009497
model1,11,R2_FINAL_interior_train_009140,0.12287004096350039,0.000871195370010194,0.000866382067551651
model1,11,R2_FINAL_interior_train_009141,0.11763776086928329,0.00033399942983282393,0.0003332835860966974
model1,11,R2_FINAL_interior_train_009142,0.10027790634045398,0.0005054962338317134,0.0005104702741809265
model1,11,R2_FINAL_interior_train_009143,0.14350666798287057,0.0006226180181560078,0.0006161506424680062
model1,11,R2_FINAL_interior_train_009144,0.15118831693271428,0.0008822173208946733,0.0008734260291429269
model1,11,R2_FINAL_interior_train_009145,0.12603941824020928,0.0006164333042405876,0.0005979755439534856
model1,11,R2_FINAL_interior_train_009146,0.13484620177079557,0.0008205432956314289,0.0008255358955633168
model1,11,R2_FINAL_interior_train_009147,0.13067177246652173,0.0007159072795021816,0.000691226454244602
model1,11,R2_FINAL_interior_train_009148,0.09966395248724833,0.0002479457925421444,0.00023385292343616678
model1,11,R2_FINAL_interior_train_009149,0.17805771698607778,0.00015017651273973822,0.0001180706553720834
model1,11,R2_FINAL_interior_train_009152,0.13658678589259346,0.00019578418121990357,0.0001713123637013797
model1,11,R2_FINAL_interior_train_009153,0.12763352912919648,0.0006339347516737604,0.0006251968980429011
model1,11,R2_FINAL_interior_train_009154,0.11531967007935029,0.00017785182513425696,0.00018001627511378494
model1,11,R2_FINAL_interior_train_009155,0.1436212212573144,0.0009012767714592141,0.0008864320335723627
model1,11,R2_FINAL_interior_train_009156,0.15371525553776338,0.0012930119200001784,0.001306772777941236
model1,11,R2_FINAL_interior_train_009157,0.09203249834589997,0.00029740510565830317,0.00028555921444387483
model1,11,R2_FINAL_interior_train_009158,0.15757604876125741,0.00017287274280971377,0.00015779822907809448
model1,11,R2_FINAL_interior_train_009159,0.11493080075247639,0.0008286840041369601,0.0008387997687707832
