generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
2,2,deep11_s17,3,-0.29691384827658107,-0.3197998294819454,0.4577196241072867
2,2,deep11_s17,4,0.027967385821581578,0.03949839711531583,8.246041562337316
2,2,deep11_s17,5,8.160651953244319,8.117619974612165,0.10546210983804152
2,2,deep11_s17,6,0.14163520440916144,0.13050740209369208,1.571332828146726
2,2,deep11_s17,7,0.4767400172741322,0.5095602391583726,1.3768603723218937
2,2,deep11_s17,8,-0.07659263676908934,-0.09162761595861524,0.300699583790518
2,2,deep11_s17,9,0.06410738056307248,0.05263831065928351,3.578080964485844
2,2,deep17_full_s29,0,0.7372261117013298,0.78630245649306,1.3313783658170895
2,2,deep17_full_s29,1,0.06628342503793329,0.06174637571060191,1.3689845763808597
2,2,deep17_full_s29,2,0.11499569589567728,0.04674428517978015,11.870254827243967
2,2,deep17_full_s29,3,-0.29691384827658107,-0.4672378933084754,3.406480900637887
2,2,deep17_full_s29,4,0.027967385821581578,0.02421397290220471,2.684135688134622
2,2,deep17_full_s29,5,8.160651953244319,8.205394855197692,0.10965521433758924
2,2,deep17_full_s29,6,0.14163520440916144,0.14476846365246046,0.44244074153309154
2,2,deep17_full_s29,7,0.4767400172741322,0.47686723124063807,0.00533682770048399
2,2,deep17_full_s29,8,-0.07659263676908934,-0.08854378588027612,0.23902298222373553
2,2,deep17_full_s29,9,0.06410738056307248,0.06784563258540974,1.166247002920155
2,2,deep11_balanced_s43,0,0.7372261117013298,0.7626280532453419,0.6891221333815997
2,2,deep11_balanced_s43,1,0.06628342503793329,0.07348337925302807,2.1724750074318964
2,2,deep11_balanced_s43,2,0.11499569589567728,0.05022025566887147,11.265715594359168
2,2,deep11_balanced_s43,3,-0.29691384827658107,-0.32662047990745025,0.5941326326173835
2,2,deep11_balanced_s43,4,0.027967385821581578,0.036613788701171976,6.183204204175731
2,2,deep11_balanced_s43,5,8.160651953244319,8.13963543044876,0.05150697007045855
2,2,deep11_balanced_s43,6,0.14163520440916144,0.13311474684118044,1.2031553318293333
2,2,deep11_balanced_s43,7,0.4767400172741322,0.5103732432034926,1.4109671817216423
2,2,deep11_balanced_s43,8,-0.07659263676908934,-0.09360864205091657,0.3403201056365446
2,2,deep11_balanced_s43,9,0.06410738056307248,0.05553079847444391,2.675692568717715
2,3,double_sobolev_s17,0,0.6498088507468804,0.48961714766871395,4.930425397993412
2,3,double_sobolev_s17,1,0.053955884020030515,0.052374022994650694,0.5863534827054532
2,3,double_sobolev_s17,2,0.19577781096931565,0.2038168875041652,0.8212449097318314
2,3,double_sobolev_s17,3,-0.3994071122394992,-0.4770911635849375,1.5536810269087664
2,3,double_sobolev_s17,4,0.043796142978298876,0.03751126143950467,2.8700616590407884
2,3,double_sobolev_s17,5,2.3481986525868828,2.5304038255287455,1.5518718805254168
2,3,double_sobolev_s17,6,0.02655591370595256,0.03205947459156538,4.144885351377823
2,3,double_sobolev_s17,7,0.13166698541767277,0.07835027594171445,8.098721073749438
2,3,double_sobolev_s17,8,-0.09426408826377819,0.023655017701419534,2.3583821193039545
2,3,double_sobolev_s17,9,0.016759795597060947,0.023038539730558926,7.492626144675703
2,3,deep11_s17,0,0.6498088507468804,0.5155958772792041,4.130844734214192
2,3,deep11_s17,1,0.053955884020030515,0.05116261130344901,1.0353913265676569
2,3,deep11_s17,2,0.19577781096931565,0.2067211714535571,1.1179367498349029
2,3,deep11_s17,3,-0.3994071122394992,-0.4601830339539013,1.215518434288042
2,3,deep11_s17,4,0.043796142978298876,0.03724753551186555,2.9904950623977014
2,3,deep11_s17,5,2.3481986525868828,2.5077796117519964,1.3591776742509578
2,3,deep11_s17,6,0.02655591370595256,0.03244788989791213,4.437411762366788
2,3,deep11_s17,7,0.13166698541767277,0.08530875452327616,7.041739544250894
2,3,deep11_s17,8,-0.09426408826377819,-0.026055742160680295,1.3641669220619579
2,3,deep11_s17,9,0.016759795597060947,0.023312203071417285,7.819197360026742
2,3,deep17_full_s29,0,0.6498088507468804,0.8203681093666563,5.249520945236052
2,3,deep17_full_s29,1,0.053955884020030515,0.04730493752081691,2.465327598652453
2,3,deep17_full_s29,2,0.19577781096931565,0.15893396721998565,3.763842650697995
2,3,deep17_full_s29,3,-0.3994071122394992,-0.7528234189699707,7.06832613460943
2,3,deep17_full_s29,4,0.043796142978298876,0.03772730988547876,2.771400712536371
2,3,deep17_full_s29,5,2.3481986525868828,2.44979611594706,0.8653225590454442
2,3,deep17_full_s29,6,0.02655591370595256,0.03160937516816591,3.8059029097391606
2,3,deep17_full_s29,7,0.13166698541767277,0.14984094771224635,2.7605951844226255
2,3,deep17_full_s29,8,-0.09426408826377819,0.2790947998451111,7.467177762177785
2,3,deep17_full_s29,9,0.016759795597060947,0.022791806948028723,7.1981920257136895
2,3,deep11_balanced_s43,0,0.6498088507468804,0.775514014031943,3.868988953923263
2,3,deep11_balanced_s43,1,0.053955884020030515,0.04368443070907311,3.807352431532488
2,3,deep11_balanced_s43,2,0.19577781096931565,0.1591183959384228,3.745002035663632
