case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,quote,holdout,strike,tau,true_price_spot,observed_price_spot,true_iv,observed_iv
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,4,False,0.88,0.0821917808219178,0.12175596176952382,0.12175596176952382,0.2791856548242448,0.2791856548242448
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,5,True,0.9,0.0821917808219178,0.10325087039932997,0.10325087039932997,0.27729014417962927,0.27729014417962927
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,6,False,0.92,0.0821917808219178,0.08567007464880422,0.08567007464880422,0.2755400059811126,0.2755400059811126
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,7,False,0.9400000000000001,0.0821917808219178,0.06934616585306752,0.06934616585306752,0.2739387202090864,0.2739387202090864
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,8,True,0.96,0.0821917808219178,0.05460815776828948,0.05460815776828948,0.27248911447039387,0.27248911447039387
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,9,False,0.98,0.0821917808219178,0.041729380659628314,0.041729380659628314,0.27119316580376995,0.27119316580376995
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,10,False,1.0,0.0821917808219178,0.03087897786161703,0.03087897786161703,0.2700518214465568,0.2700518214465568
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,11,True,1.02,0.0821917808219178,0.02209163361282892,0.02209163361282892,0.2690648537469099,0.2690648537469099
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,12,False,1.04,0.0821917808219178,0.015264651176314651,0.015264651176314651,0.2682307631939999,0.2682307631939999
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,13,False,1.06,0.0821917808219178,0.010182123364467313,0.010182123364467313,0.2675467400609448,0.2675467400609448
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,14,True,1.08,0.0821917808219178,0.006557206450487886,0.006557206450487886,0.26700868974093606,0.26700868974093606
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,15,False,1.1,0.0821917808219178,0.004079266088397868,0.004079266088397868,0.2666113203525699,0.2666113203525699
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,16,False,1.12,0.0821917808219178,0.0024539710908388205,0.0024539710908388205,0.26634828476827666,0.26634828476827666
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,17,True,1.1400000000000001,0.0821917808219178,0.0014294769790239826,0.0014294769790239826,0.26621236405875504,0.26621236405875504
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,18,False,1.16,0.0821917808219178,0.0008076462992161481,0.0008076462992161481,0.2661956762985896,0.2661956762985896
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,19,False,1.18,0.0821917808219178,0.0004434084931801687,0.0004434084931801687,0.2662898940605155,0.2662898940605155
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,20,True,1.2,0.0821917808219178,0.00023701934592248452,0.00023701934592248452,0.2664864554986396,0.2664864554986396
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,21,False,0.8,0.1643835616438356,0.20119497423110966,0.20119497423110966,0.2911420738848458,0.2911420738848458
