case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,1,sigma,0.16548514047176036,0.19560415639290676,0.030119015921146408,0.18200435299075174,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,1,rho,-0.05734741636248708,-0.029271997064846844,0.028075419297640236,,True
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,1,v0,0.028700784254689294,0.043289379303266526,0.014588595048577232,0.5082995265606258,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,2,kappa,4.044452560286892,4.658167191510554,0.6137146312236617,0.15174232410334612,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,2,theta,0.10852277122475702,0.06161331987786806,0.04690945134688896,0.43225445514782085,False
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,2,sigma,0.26682287518924297,0.2748832933058565,0.00806041811661351,0.030208872124988136,True
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,2,rho,0.0036484327907900793,4.419867346827644e-05,0.003604234117321803,,True
f2_907931_009,2,rich,0.0,126,84,42,0,1.8984813721090177e-14,double_float64_extended909111,2,v0,0.025501296583748962,0.010822750666791416,0.014678545916957546,0.5755999844459534,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,1,kappa,1.3454478288280738,1.3605500995068176,0.015102270678743812,0.011224716674371797,True
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,1,theta,0.02172928955354635,0.016916353651421676,0.004812935902124674,0.22149531811725406,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,1,sigma,0.1234049154818992,0.1930921131110211,0.06968719762912189,0.5647035805420852,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,1,rho,-0.5554537840474945,-0.3856334662161392,0.16982031783135526,,False
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,1,v0,0.1386382988988267,0.1356872231448237,0.0029510757540029964,0.021286150922528172,True
f2_907931_010,2,rich,0.0,126,84,42,0,1.525446435834965e-14,double_float64_extended909111,2,kappa,3.2851154130683247,3.3279954045660247,0.042879991497700054,0.013052811273272676,True
