case,quote,strike_over_spot,maturity_days,calibration_quote,parameter,price_derivative,noise_scaled_tolerance_sensitivity,conditional_information_contribution
0,14,1.08,30.0,False,rho_s,0.0006301892624068334,0.14418559900760183,1.6789977063610386e-06
0,14,1.08,30.0,False,v0_s,0.10927500752984748,2.376574237772016,1.2583220275774758e-08
0,14,1.08,30.0,False,kappa_f,-8.739681075645568e-05,0.1450958694357298,1.5817278639574594e-05
0,14,1.08,30.0,False,theta_f,0.027438894060469413,0.4800908246929418,7.934082762942858e-09
0,14,1.08,30.0,False,sigma_f,-4.0111257832308004e-05,0.004026559103925534,2.8116224502786754e-08
0,14,1.08,30.0,False,rho_f,0.0008819898351955695,0.20179688911327645,3.8512204183495984e-05
0,14,1.08,30.0,False,v0_f,0.08373306767927607,2.0086097131940313,1.5141219600432014e-08
0,15,1.1,30.0,True,kappa_s,0.00012872788667355525,0.02324798888247563,5.615946311436524e-08
0,15,1.1,30.0,True,theta_s,0.002580184672680022,0.09494904792306401,4.438770083221312e-08
0,15,1.1,30.0,True,sigma_s,0.00039321955031840737,0.03121304718903438,8.394252074746287e-08
0,15,1.1,30.0,True,rho_s,0.000699665198528699,0.20188458352721025,2.820427549986361e-06
0,15,1.1,30.0,True,v0_s,0.09985348582024378,2.7387712933996964,2.272250468953551e-08
0,15,1.1,30.0,True,kappa_f,-8.043603452872962e-05,0.16841164307790302,1.309500899199973e-05
0,15,1.1,30.0,True,theta_f,0.025028703204012875,0.5522772430813462,1.432394826455179e-08
0,15,1.1,30.0,True,sigma_f,2.308446017803981e-05,0.0029224663358356864,7.083931097636444e-08
0,15,1.1,30.0,True,rho_f,0.0009747228069030174,0.2812509588012864,7.447909174909023e-05
0,15,1.1,30.0,True,v0_f,0.07643856852302111,2.3124539775107524,2.7408652545845613e-08
0,16,1.12,30.0,True,kappa_s,0.0001144803755232641,0.02630963231277026,4.1394503541895924e-08
0,16,1.12,30.0,True,theta_s,0.002312020701421124,0.10826860104636253,7.343358967914349e-08
0,16,1.12,30.0,True,sigma_s,0.0004644881923452299,0.04691878192152448,1.663398828813126e-07
0,16,1.12,30.0,True,rho_s,0.0007360255490425228,0.2702568790464585,4.383176349678428e-06
0,16,1.12,30.0,True,v0_s,0.08957211470734172,3.1263410125358093,3.738897521727147e-08
0,16,1.12,30.0,True,kappa_f,-7.274469707720891e-05,0.19381785569178286,8.973505641563649e-06
0,16,1.12,30.0,True,theta_f,0.022412797221074282,0.6293407383502279,2.355883010006495e-08
0,16,1.12,30.0,True,sigma_f,8.01697873886421e-05,0.012915508495591766,1.4720304246761776e-07
